URL,home_team,away_team,season_year,season_round,home_team_goals,away_team_goals,home_team_possession,away_team_possession,home_team_shots_on_target,away_team_shots_on_target,home_team_shots_target,away_team_shots_target,home_team_shots_woodwork,away_team_shots_woodwork,home_team_shots_blocked,away_team_shots_blocked,home_team_shots_off_target,away_team_shots_off_target,home_team_shots_wide,away_team_shots_wide,home_team_attacks,away_team_attacks,home_team_dangerous_attacks,away_team_dangerous_attacks,home_team_offsides,away_team_offsides,home_team_penalties,away_team_penalties,home_team_yellow_red_cards,away_team_yellow_red_cards,home_team_yellow_cards,away_team_yellow_cards,home_team_red_cards,away_team_red_cards,home_team_fouls,away_team_fouls,home_team_free_kicks,away_team_free_kicks,home_team_goal_kicks,away_team_goal_kicks,home_team_throw_ins,away_team_throw_ins,home_team_corners,away_team_corners
https://www.academiadasapostasbrasil.com/stats/match/brasil/brasileirao-serie-a/chapecoense/palmeiras/2418985/live,Chapecoense,Palmeiras,2017,2, 1 , , 41% , 59% , 3 , 1 ,,,,, 1 , 3 , 4 , ,,, 73 , 73 , 23 , 21 , 1 , 1 ,,,,, 1 , 1 ,,, 16 , 11 , 12 , 17 , 4 , 5 , 38 , 24 , 3 , 4 
https://www.academiadasapostasbrasil.com/stats/match/brasil/brasileirao-serie-a/atletico-mg/fluminense/2418980/live,Atletico Mg,Fluminense,2017,2, 1 , 2 , 58% , 42% , 2 , 3 ,,,,, 1 , 1 , 14 , 7 ,,, 67 , 62 , 53 , 47 , 3 , 4 , , 1 ,,, , 6 ,,, 17 , 23 , 27 , 20 , 6 , 14 , 24 , 18 , 12 , 5 
https://www.academiadasapostasbrasil.com/stats/match/brasil/brasileirao-serie-a/vasco/bahia/2418977/live,Vasco,Bahia,2017,2, 2 , 1 , 60% , 40% , 8 , 2 ,,,,, 2 , 1 , 3 , 4 ,,, 35 , 35 , 26 , 22 , 1 , 3 ,,, , 1 , 4 , 2 ,,, 14 , 22 , 25 , 15 , 11 , 5 , 25 , 27 , 10 , 5 
https://www.academiadasapostasbrasil.com/stats/match/brasil/brasileirao-serie-a/atletico-go/flamengo/2418984/live,Atletico Go,Flamengo,2017,2, , 3 , 39% , 61% , , 6 ,,,,, 1 , , 4 , 4 ,,, 56 , 80 , 33 , 39 , , 1 ,,,,, 1 , 1 ,,, 12 , 13 , 14 , 12 , 11 , 7 , 17 , 15 , 4 , 7 
https://www.academiadasapostasbrasil.com/stats/match/brasil/brasileirao-serie-a/vasco/fluminense/2418987/live,Vasco,Fluminense,2017,3, 3 , 2 , 43% , 57% , 4 , 4 ,,, , 1 , 2 , 1 , 8 , 3 ,,, 47 , 41 , 32 , 25 , 2 , 1 , , 2 ,,, 2 , 3 ,,, 6 , 11 , 12 , 8 , 10 , 8 , 27 , 20 , 3 , 7 
https://www.academiadasapostasbrasil.com/stats/match/brasil/brasileirao-serie-a/botafogo/ponte-preta/2418976/live,Botafogo,Ponte Preta,2017,2, 2 , , 41% , 59% , 4 , 5 ,,,,, 2 , 3 , 3 , 5 ,,, 61 , 79 , 41 , 45 , 1 , 1 ,,,,, 1 , ,,, 15 , 12 , 13 , 16 , 9 , 4 , 10 , 22 , 1 , 6 
https://www.academiadasapostasbrasil.com/stats/match/brasil/brasileirao-serie-a/vitoria/coritiba/2418993/live,Vitoria,Coritiba,2017,3, , 1 , 51% , 49% , 5 , 6 ,,, , 1 , 1 , 1 , 7 , 5 ,,, 69 , 54 , 43 , 38 , 5 , 3 ,,,,, 3 , 3 ,,, 20 , 15 , 18 , 25 , 9 , 8 , 22 , 20 , 9 , 6 
https://www.academiadasapostasbrasil.com/stats/match/brasil/brasileirao-serie-a/sao-paulo/avai/2418979/live,Sao Paulo,Avai,2017,2, 2 , , 52% , 48% , 3 , 1 ,,,,, 3 , 1 , 4 , 6 ,,, 66 , 62 , 41 , 44 , 1 , 2 ,,,,, 1 , 2 ,,, 17 , 10 , 12 , 18 , 15 , 7 , 19 , 39 , 5 , 6 
https://www.academiadasapostasbrasil.com/stats/match/brasil/brasileirao-serie-a/vitoria/corinthians/2418983/live,Vitoria,Corinthians,2017,2, , 1 , 50% , 50% , 3 , 3 ,,,,, 1 , 2 , 7 , 3 ,,, 55 , 45 , 43 , 36 , , 2 ,,,,, , 1 ,,, 9 , 6 , 8 , 9 , 4 , 13 , 20 , 20 , 3 , 4 
https://www.academiadasapostasbrasil.com/stats/match/brasil/brasileirao-serie-a/sao-paulo/palmeiras/2418989/live,Sao Paulo,Palmeiras,2017,3, 2 , , 42% , 58% , 3 , 1 ,,,,, 2 , 3 , 3 , 6 ,,, 52 , 52 , 36 , 39 , 1 , 2 , , 1 ,,, 2 , 1 ,,, 12 , 16 , 18 , 13 , 12 , 4 , 10 , 18 , 9 , 3 
https://www.academiadasapostasbrasil.com/stats/match/brasil/brasileirao-serie-a/atletico-pr/gremio/2418981/live,Atletico Pr,Gremio,2017,2, , 2 , 64% , 36% , 2 , 2 ,,,,, 5 , 1 , 11 , 1 ,,, 54 , 45 , 32 , 25 , , 2 ,,, , 1 , 2 , 4 ,,, 11 , 16 , 18 , 11 , 5 , 11 , 24 , 16 , 5 , 3 
https://www.academiadasapostasbrasil.com/stats/match/brasil/brasileirao-serie-a/sport/cruzeiro/2418982/live,Sport,Cruzeiro,2017,2, 1 , 1 , 49% , 51% , 4 , 6 ,,,,, 1 , 3 , 3 , 8 ,,, 48 , 48 , 27 , 33 , 1 , 2 , 1 , ,,, 3 , 2 ,,, 20 , 13 , 15 , 21 , 11 , 10 , 18 , 24 , 5 , 7 
https://www.academiadasapostasbrasil.com/stats/match/brasil/brasileirao-serie-a/chapecoense/avai/2418995/live,Chapecoense,Avai,2017,3, 2 , , 55% , 45% , 2 , 4 ,,, 1 , , 3 , 2 , 8 , 5 ,,, 76 , 71 , 37 , 33 , 2 , ,,, 1 , 1 , 2 , 1 ,,, 16 , 11 , 11 , 18 , 9 , 14 , 15 , 25 , 6 , 
https://www.academiadasapostasbrasil.com/stats/match/brasil/brasileirao-serie-a/atletico-go/corinthians/2418994/live,Atletico Go,Corinthians,2017,3, , 1 , 51% , 49% , 5 , 7 ,,,,, 3 , , 7 , 4 ,,, 82 , 66 , 48 , 33 , 5 , 6 ,,,,, 2 , ,,, 23 , 10 , 16 , 28 , 5 , 10 , 21 , 25 , 5 , 9 
https://www.academiadasapostasbrasil.com/stats/match/brasil/brasileirao-serie-a/botafogo/bahia/2418986/live,Botafogo,Bahia,2017,3, 1 , , 45% , 55% , 5 , 14 ,,,,, 1 , 2 , 5 , 1 ,,, 66 , 69 , 41 , 42 , , 1 ,,,,, 1 , 1 ,,, 21 , 19 , 20 , 21 , 6 , 7 , 21 , 23 , 2 , 11 
https://www.academiadasapostasbrasil.com/stats/match/brasil/brasileirao-serie-a/santos/cruzeiro/2418988/live,Santos,Cruzeiro,2017,3, , 1 , 50% , 50% , 1 , 2 ,,,,, 4 , 5 , 4 , 7 ,,, 42 , 44 , 31 , 35 , 1 , ,,,,, 2 , 2 ,,, 8 , 13 , 13 , 9 , 10 , 8 , 12 , 16 , 9 , 6 
https://www.academiadasapostasbrasil.com/stats/match/brasil/brasileirao-serie-a/atletico-pr/flamengo/2418991/live,Atletico Pr,Flamengo,2017,3, 1 , 1 , 44% , 56% , 5 , 4 ,,, 2 , , 2 , 1 , 3 , 8 ,,, 63 , 58 , 44 , 42 , 3 , ,,,,, 1 , ,,, 9 , 13 , 13 , 12 , 6 , 6 , 28 , 21 , 5 , 5 
https://www.academiadasapostasbrasil.com/stats/match/brasil/brasileirao-serie-a/atletico-mg/ponte-preta/2418990/live,Atletico Mg,Ponte Preta,2017,3, 2 , 2 , 64% , 36% , 5 , 4 ,,,,, 1 , 1 , 3 , 7 ,,, 78 , 44 , 61 , 32 , 2 , 1 ,,,,, 2 , 2 ,,, 15 , 14 , 15 , 17 , 8 , 5 , 19 , 14 , 6 , 6 
https://www.academiadasapostasbrasil.com/stats/match/brasil/brasileirao-serie-a/sport/gremio/2418992/live,Sport,Gremio,2017,3, 4 , 3 , 60% , 40% , 7 , 2 ,,,,, 1 , 1 , 6 , 4 ,,, 60 , 51 , 41 , 26 , 1 , 2 , , 1 , 1 , , 3 , 1 ,,, 20 , 13 , 15 , 21 , 7 , 7 , 17 , 21 , 12 , 6 
https://www.academiadasapostasbrasil.com/stats/match/brasil/brasileirao-serie-a/ponte-preta/sao-paulo/2419004/live,Ponte Preta,Sao Paulo,2017,4, 1 , , 41% , 59% , 5 , 3 ,,,,, 1 , 1 , 2 , 6 ,,, 58 , 71 , 30 , 44 , 2 , 3 ,,,,, 2 , 5 ,,, 13 , 12 , 15 , 15 , 10 , 7 , 16 , 23 , 7 , 6 
https://www.academiadasapostasbrasil.com/stats/match/brasil/brasileirao-serie-a/avai/sport/2419005/live,Avai,Sport,2017,4, 1 , , 35% , 65% , 1 , 5 ,,,,, , 5 , 6 , 5 ,,, 47 , 64 , 25 , 44 , , 1 ,,,,, 4 , 4 ,,, 23 , 24 , 26 , 24 , 9 , 7 , 13 , 27 , 2 , 5 
https://www.academiadasapostasbrasil.com/stats/match/brasil/brasileirao-serie-a/fluminense/vitoria/2418996/live,Fluminense,Vitoria,2017,4, 2 , 1 , 49% , 51% , 4 , 2 ,,, 1 , , , 1 , 9 , 3 ,,, 69 , 68 , 40 , 36 , 5 , ,,,,, , 5 ,,, 18 , 21 , 21 , 23 , 9 , 10 , 14 , 27 , 5 , 2 
https://www.academiadasapostasbrasil.com/stats/match/brasil/brasileirao-serie-a/palmeiras/atletico-mg/2418998/live,Palmeiras,Atletico Mg,2017,4, , , 58% , 42% , 5 , 3 ,,, 1 , , 1 , 1 , 7 , 4 ,,, 49 , 41 , 34 , 15 , 1 , 1 , 1 , ,,, 2 , 4 ,,, 18 , 12 , 13 , 19 , 3 , 12 , 26 , 26 , 7 , 6 
https://www.academiadasapostasbrasil.com/stats/match/brasil/brasileirao-serie-a/gremio/vasco/2419002/live,Gremio,Vasco,2017,4, 2 , , 55% , 45% , 2 , ,,,,, 1 , 1 , 6 , 7 ,,, 70 , 57 , 37 , 31 , 2 , , 1 , ,,, 2 , 3 ,,, 17 , 12 , 12 , 19 , 14 , 7 , 19 , 24 , 6 , 5 
https://www.academiadasapostasbrasil.com/stats/match/brasil/brasileirao-serie-a/corinthians/santos/2418999/live,Corinthians,Santos,2017,4, 2 , , 50% , 50% , 4 , ,,,,, 3 , 2 , 9 , 4 ,,, 50 , 33 , 42 , 24 , 2 , ,,,,, , 1 , , 1 , 11 , 8 , 8 , 13 , 9 , 12 , 25 , 22 , 9 , 1 
https://www.academiadasapostasbrasil.com/stats/match/brasil/brasileirao-serie-a/flamengo/botafogo/2418997/live,Flamengo,Botafogo,2017,4,,, 62% , 38% , 3 , 1 ,,, 1 , , 1 , 1 , 9 , 2 ,,, 65 , 55 , 49 , 39 , , 4 ,,,,, 2 , 2 ,,, 19 , 19 , 23 , 19 , 4 , 11 , 15 , 21 , 11 , 2 
https://www.academiadasapostasbrasil.com/stats/match/brasil/brasileirao-serie-a/coritiba/atletico-pr/2419001/live,Coritiba,Atletico Pr,2017,4, 1 , , 50% , 50% , 5 , 4 ,,,,, 1 , 3 , 5 , 6 ,,, 64 , 65 , 31 , 40 , 1 , 6 ,,,,, 3 , 2 ,,, 16 , 10 , 16 , 17 , 9 , 6 , 12 , 23 , 6 , 6 
https://www.academiadasapostasbrasil.com/stats/match/brasil/brasileirao-serie-a/fluminense/atletico-pr/2419006/live,Fluminense,Atletico Pr,2017,5, 1 , 1 , 50% , 50% , 6 , ,,,,, 2 , 1 , 6 , 5 ,,, 61 , 51 , 45 , 22 , 1 , 1 ,,,,, 3 , 3 ,,, 19 , 16 , 17 , 20 , 4 , 10 , 24 , 20 , 10 , 4 
https://www.academiadasapostasbrasil.com/stats/match/brasil/brasileirao-serie-a/cruzeiro/chapecoense/2419000/live,Cruzeiro,Chapecoense,2017,4, , 2 , 60% , 40% , 6 , 2 ,,, , 1 , 2 , 1 , 3 , 3 ,,, 44 , 38 , 30 , 20 , 2 , 1 ,,,,, , 3 ,,, 8 , 15 , 17 , 10 , 8 , 6 , 31 , 25 , 4 , 5 
https://www.academiadasapostasbrasil.com/stats/match/brasil/brasileirao-serie-a/santos/botafogo/2419008/live,Santos,Botafogo,2017,5, 1 , , 58% , 42% , 4 , 4 ,,,,, , 1 , 7 , 6 ,,, 53 , 54 , 38 , 35 , 2 , 2 ,,,,, 3 , 2 ,,, 13 , 10 , 12 , 15 , 7 , 9 , 22 , 28 , 7 , 2 
https://www.academiadasapostasbrasil.com/stats/match/brasil/brasileirao-serie-a/bahia/atletico-go/2419003/live,Bahia,Atletico Go,2017,4, 3 , , 58% , 42% , 6 , 5 ,,,,, 3 , , 5 , 3 ,,, 68 , 52 , 34 , 25 , 6 , 4 ,,,,, , 2 ,,, 20 , 27 , 31 , 26 , 4 , 9 , 18 , 19 , 7 , 4 
https://www.academiadasapostasbrasil.com/stats/match/brasil/brasileirao-serie-a/atletico-mg/avai/2419010/live,Atletico Mg,Avai,2017,5, 1 , , 51% , 49% , 4 , 4 ,,,,, 1 , 2 , 1 , 8 ,,, 39 , 42 , 23 , 15 , 4 , 4 ,,,,, 3 , 1 ,,, 20 , 9 , 14 , 24 , 12 , 4 , 20 , 26 , 2 , 10 
https://www.academiadasapostasbrasil.com/stats/match/brasil/brasileirao-serie-a/vasco/corinthians/2419007/live,Vasco,Corinthians,2017,5, 2 , 5 , 58% , 42% , 7 , 3 ,,,,, 1 , 1 , 12 , 2 ,,, 60 , 35 , 48 , 20 , 2 , 2 ,,,,, , 3 ,,, 10 , 14 , 16 , 12 , 2 , 15 , 18 , 11 , 14 , 1 
https://www.academiadasapostasbrasil.com/stats/match/brasil/brasileirao-serie-a/coritiba/palmeiras/2419011/live,Coritiba,Palmeiras,2017,5, 1 , , 46% , 54% , 4 , 4 ,,,,, 1 , , 1 , 8 ,,, 73 , 69 , 33 , 34 , 7 , ,,,,, 4 , 3 ,,, 13 , 19 , 19 , 20 , 9 , 4 , 27 , 30 , 2 , 8 
https://www.academiadasapostasbrasil.com/stats/match/brasil/brasileirao-serie-a/sport/flamengo/2419012/live,Sport,Flamengo,2017,5, 2 , , 43% , 57% , 3 , 7 ,,,,, 4 , 2 , 4 , 5 ,,, 56 , 56 , 40 , 32 , 1 , 2 ,,,,, 2 , 2 ,,, 16 , 14 , 18 , 18 , 6 , 8 , 24 , 31 , 3 , 8 
https://www.academiadasapostasbrasil.com/stats/match/brasil/brasileirao-serie-a/botafogo/coritiba/2419016/live,Botafogo,Coritiba,2017,6, 2 , 2 , 49% , 51% , 4 , 2 ,,,,,,, 6 , 5 ,,, 55 , 46 , 36 , 27 , 1 , 1 , , 2 ,,, 4 , 3 ,,, 13 , 28 , 29 , 14 , 7 , 9 , 21 , 25 , 5 , 5 
https://www.academiadasapostasbrasil.com/stats/match/brasil/brasileirao-serie-a/vasco/sport/2419017/live,Vasco,Sport,2017,6, 2 , 1 , 55% , 45% , 2 , 1 ,,,,, 3 , , 4 , 3 ,,, 49 , 37 , 28 , 20 , 3 , 2 , , 1 ,,, , 1 ,,, 14 , 19 , 21 , 17 , 7 , 8 , 24 , 25 , 3 , 3 
https://www.academiadasapostasbrasil.com/stats/match/brasil/brasileirao-serie-a/atletico-go/ponte-preta/2419014/live,Atletico Go,Ponte Preta,2017,5, 3 , , 42% , 58% , 5 , 4 ,,,,,,, 4 , 6 ,,, 51 , 77 , 33 , 38 , 4 , , 1 , ,,, 1 , 2 , , 1 , 19 , 8 , 8 , 23 , 11 , 6 , 19 , 29 , 8 , 3 
https://www.academiadasapostasbrasil.com/stats/match/brasil/brasileirao-serie-a/palmeiras/fluminense/2419018/live,Palmeiras,Fluminense,2017,6, 3 , 1 , 55% , 45% , 3 , 2 ,,,,, 2 , 2 , 7 , 4 ,,, 56 , 44 , 28 , 28 , 3 , 1 ,,,,, 4 , 2 ,,, 24 , 19 , 20 , 27 , 8 , 9 , 25 , 19 , 6 , 3 
https://www.academiadasapostasbrasil.com/stats/match/brasil/brasileirao-serie-a/bahia/cruzeiro/2419013/live,Bahia,Cruzeiro,2017,5, 1 , , 57% , 43% , 6 , 5 ,,, 2 , , 2 , 3 , 8 , 3 ,,, 67 , 53 , 35 , 24 , , 1 ,,,,, 4 , 2 , , 1 , 18 , 12 , 13 , 18 , 4 , 11 , 13 , 28 , 5 , 6 
https://www.academiadasapostasbrasil.com/stats/match/brasil/brasileirao-serie-a/chapecoense/gremio/2419015/live,Chapecoense,Gremio,2017,5, 3 , 6 , 52% , 48% , 4 , 2 ,,,,, 1 , , 8 , 2 ,,, 69 , 62 , 41 , 28 , , 2 , 1 , ,,, 4 , 3 ,,, 22 , 8 , 10 , 22 , 6 , 12 , 30 , 18 , 5 , 1 
https://www.academiadasapostasbrasil.com/stats/match/brasil/brasileirao-serie-a/corinthians/sao-paulo/2419019/live,Corinthians,Sao Paulo,2017,6, 3 , 2 , 50% , 50% , 2 , 2 ,,,,, , 4 , 4 , 4 ,,, 63 , 59 , 38 , 37 , 2 , 1 , 1 , ,,, 1 , 1 ,,, 11 , 14 , 15 , 13 , 8 , 7 , 22 , 26 , 3 , 
https://www.academiadasapostasbrasil.com/stats/match/brasil/brasileirao-serie-a/sao-paulo/vitoria/2419009/live,Sao Paulo,Vitoria,2017,5, 2 , , 52% , 48% , 7 , 3 ,,,,, , 1 , 7 , 7 ,,, 64 , 65 , 47 , 35 , 1 , 2 ,,,,, 1 , 1 ,,, 14 , 17 , 19 , 15 , 10 , 12 , 20 , 23 , 10 , 6 
https://www.academiadasapostasbrasil.com/stats/match/brasil/brasileirao-serie-a/gremio/bahia/2419022/live,Gremio,Bahia,2017,6, 1 , , 60% , 40% , 10 , 4 ,,,,, 4 , , 5 , 3 ,,, 71 , 53 , 49 , 24 , 1 , 1 ,,,,, , 1 ,,, 15 , 15 , 16 , 16 , 2 , 6 , 27 , 18 , 11 , 4 
https://www.academiadasapostasbrasil.com/stats/match/brasil/brasileirao-serie-a/ponte-preta/chapecoense/2419024/live,Ponte Preta,Chapecoense,2017,6, 3 , 2 , 39% , 61% , , 4 ,,,,, , 5 , 2 , 5 ,,, 63 , 76 , 31 , 52 , 3 , 2 ,,,,, 2 , 4 ,,, 8 , 22 , 24 , 11 , 10 , 6 , 19 , 37 , 1 , 6 
https://www.academiadasapostasbrasil.com/stats/match/brasil/brasileirao-serie-a/cruzeiro/atletico-go/2419020/live,Cruzeiro,Atletico Go,2017,6, 2 , , 70% , 30% , 8 , 4 ,,, 1 , , 1 , 1 , 9 , 3 ,,, 45 , 27 , 34 , 16 , 1 , 1 , 1 , ,,, 2 , 4 ,,, 11 , 20 , 21 , 12 , 3 , 11 , 28 , 17 , 7 , 2 
https://www.academiadasapostasbrasil.com/stats/match/brasil/brasileirao-serie-a/vitoria/atletico-mg/2419023/live,Vitoria,Atletico Mg,2017,6, 2 , , 48% , 52% , 2 , 3 ,,, , 1 , , 1 , 3 , 4 ,,, 47 , 39 , 31 , 26 , 2 , , 1 , ,,, 3 , 2 ,,, 19 , 7 , 7 , 21 , 13 , 6 , 26 , 27 , 4 , 4 
https://www.academiadasapostasbrasil.com/stats/match/brasil/brasileirao-serie-a/avai/flamengo/2419025/live,Avai,Flamengo,2017,6, 1 , 1 , 45% , 55% , 2 , 2 ,,,,, 2 , 2 , 7 , 3 ,,, 54 , 59 , 46 , 47 , 1 , 2 , , ,,, 2 , 1 ,,, 16 , 19 , 21 , 18 , 7 , 9 , 17 , 12 , 4 , 9 
https://www.academiadasapostasbrasil.com/stats/match/brasil/brasileirao-serie-a/atletico-pr/santos/2419021/live,Atletico Pr,Santos,2017,6, , 2 , 54% , 46% , 4 , 3 ,,,,, 3 , , 6 , 5 ,,, 60 , 59 , 41 , 25 , 2 , 3 ,,, , 1 , 1 , 1 ,,, 15 , 13 , 16 , 17 , 5 , 9 , 34 , 28 , 7 , 4 
https://www.academiadasapostasbrasil.com/stats/match/brasil/brasileirao-serie-a/atletico-go/avai/2419034/live,Atletico Go,Avai,2017,7, 3 , 1 , 53% , 47% , 2 , ,,,,, 1 , , 10 , 1 ,,, 73 , 65 , 39 , 27 , 2 , 2 , 2 , ,,, 3 , 6 ,,, 21 , 21 , 23 , 23 , 10 , 8 , 15 , 34 , 7 , 2 
https://www.academiadasapostasbrasil.com/stats/match/brasil/brasileirao-serie-a/sport/sao-paulo/2419032/live,Sport,Sao Paulo,2017,7,,, 54% , 46% , 6 , 1 ,,,,, 3 , 2 , 1 , 4 ,,, 57 , 60 , 38 , 29 , 1 , 3 ,,,,, 1 , 1 ,,, 20 , 14 , 18 , 23 , 9 , 5 , 18 , 28 , 5 , 1 
https://www.academiadasapostasbrasil.com/stats/match/brasil/brasileirao-serie-a/vitoria/botafogo/2419033/live,Vitoria,Botafogo,2017,7, 2 , 2 , 57% , 43% , 2 , 7 ,,, 1 , , 5 , 2 , 6 , 5 ,,, 48 , 45 , 36 , 27 , , 2 ,,,,, 1 , 1 , 1 , , 12 , 9 , 11 , 13 , 6 , 10 , 24 , 19 , 2 , 7 
https://www.academiadasapostasbrasil.com/stats/match/brasil/brasileirao-serie-a/atletico-mg/atletico-pr/2419030/live,Atletico Mg,Atletico Pr,2017,7, , 1 , 60% , 40% , 7 , 2 ,,, 1 , 1 , 6 , , 11 , 2 ,,, 56 , 38 , 45 , 15 , 3 , 3 ,,, , 1 , 2 , 4 ,,, 10 , 10 , 13 , 13 , 3 , 15 , 29 , 27 , 12 , 6 
https://www.academiadasapostasbrasil.com/stats/match/brasil/brasileirao-serie-a/coritiba/bahia/2419031/live,Coritiba,Bahia,2017,7, , , 50% , 50% , 2 , 2 ,,,,, , 1 , 7 , 7 ,,, 63 , 54 , 37 , 31 , 5 , 1 ,,,,, 1 , 4 , 1 , 1 , 16 , 15 , 16 , 21 , 10 , 11 , 24 , 16 , 5 , 6 
https://www.academiadasapostasbrasil.com/stats/match/brasil/brasileirao-serie-a/chapecoense/vasco/2419035/live,Chapecoense,Vasco,2017,7, 2 , 1 , 53% , 47% , 9 , 1 ,,,,,,, 5 , 4 ,,, 73 , 65 , 32 , 24 , 1 , ,,,,, 3 , 2 ,,, 24 , 15 , 15 , 25 , 7 , 5 , 38 , 26 , 3 , 5 
https://www.academiadasapostasbrasil.com/stats/match/brasil/brasileirao-serie-a/flamengo/ponte-preta/2419027/live,Flamengo,Ponte Preta,2017,7, 2 , , 57% , 43% , 3 , 3 ,,,,, 5 , 1 , 11 , 8 ,,, 85 , 48 , 60 , 35 , 2 , 1 ,,,,, 2 , 2 ,,, 12 , 16 , 17 , 14 , 9 , 12 , 19 , 19 , 5 , 4 
