URL,home_team,away_team,season_year,season_round,home_team_goals,away_team_goals,home_team_possession,away_team_possession,home_team_shots_on_target,away_team_shots_on_target,home_team_shots_woodwork,away_team_shots_woodwork,home_team_shots_blocked,away_team_shots_blocked,home_team_shots_off_target,away_team_shots_off_target,home_team_attacks,away_team_attacks,home_team_dangerous_attacks,away_team_dangerous_attacks,home_team_offsides,away_team_offsides,home_team_penalties,away_team_penalties,home_team_yellow_red_cards,away_team_yellow_red_cards,home_team_yellow_cards,away_team_yellow_cards,home_team_red_cards,away_team_red_cards,home_team_fouls,away_team_fouls,home_team_free_kicks,away_team_free_kicks,home_team_goal_kicks,away_team_goal_kicks,home_team_throw_ins,away_team_throw_ins,home_team_corners,away_team_corners
https://www.academiadasapostasbrasil.com/stats/match/brasil/brasileirao-serie-a/bahia/goias/2989064/live,Bahia,Goias,2019,15,1,1,49.0,51.0,2,3,0,0,1,1,9,7,47.0,60.0,27.0,33.0,1,1,0,0,0,0,2,3,1,0,7.0,13.0,11.0,7.0,10,10,21.0,17,6,6
https://www.academiadasapostasbrasil.com/stats/match/brasil/brasileirao-serie-a/csa/cruzeiro/2989075/live,Csa,Cruzeiro,2019,16,1,1,54.0,46.0,4,3,0,1,4,0,8,7,99.0,70.0,45.0,26.0,3,1,0,0,0,0,3,3,0,0,17.0,14.0,14.0,16.0,7,11,12.0,12,6,4
https://www.academiadasapostasbrasil.com/stats/match/brasil/brasileirao-serie-a/bahia/csa/2989084/live,Bahia,Csa,2019,17,1,0,64.0,36.0,6,3,0,0,3,3,3,3,70.0,35.0,40.0,17.0,0,3,1,0,0,0,1,1,0,0,15.0,17.0,17.0,12.0,5,9,28.0,13,8,2
https://www.academiadasapostasbrasil.com/stats/match/brasil/brasileirao-serie-a/botafogo/chapecoense/2989072/live,Botafogo,Chapecoense,2019,16,0,0,61.0,39.0,2,6,1,0,2,2,11,6,99.0,71.0,64.0,45.0,0,2,0,0,0,0,2,1,0,0,13.0,16.0,16.0,13.0,7,17,26.0,18,5,4
https://www.academiadasapostasbrasil.com/stats/match/brasil/brasileirao-serie-a/palmeiras/fluminense/2989069/live,Palmeiras,Fluminense,2019,16,3,0,43.0,57.0,5,1,1,0,3,4,4,7,79.0,69.0,41.0,44.0,0,2,0,0,0,0,0,2,0,0,12.0,11.0,11.0,12.0,10,5,22.0,11,3,7
https://www.academiadasapostasbrasil.com/stats/match/brasil/brasileirao-serie-a/ceara/flamengo/2989068/live,Ceara,Flamengo,2019,16,0,3,52.0,48.0,5,2,0,0,2,0,7,6,80.0,80.0,48.0,26.0,4,3,0,0,0,0,3,0,0,0,11.0,14.0,11.0,11.0,8,11,17.0,20,9,2
https://www.academiadasapostasbrasil.com/stats/match/brasil/brasileirao-serie-a/sao-paulo/gremio/2989080/live,Sao Paulo,Gremio,2019,17,0,0,56.0,44.0,4,3,0,0,4,1,8,3,79.0,75.0,45.0,19.0,0,0,0,0,1,0,1,1,0,0,10.0,9.0,9.0,10.0,4,17,18.0,16,5,5
https://www.academiadasapostasbrasil.com/stats/match/brasil/brasileirao-serie-a/avai/corinthians/2989073/live,Avai,Corinthians,2019,16,1,1,47.0,53.0,1,3,0,0,0,1,6,3,59.0,44.0,37.0,25.0,2,2,0,0,0,0,0,1,1,1,19.0,15.0,12.0,18.0,5,13,19.0,26,4,2
https://www.academiadasapostasbrasil.com/stats/match/brasil/brasileirao-serie-a/chapecoense/santos/2989083/live,Chapecoense,Santos,2019,17,0,1,51.0,49.0,5,4,0,0,1,0,2,5,97.0,68.0,44.0,30.0,1,3,0,0,0,0,2,4,0,0,17.0,19.0,19.0,17.0,9,7,22.0,26,5,5
https://www.academiadasapostasbrasil.com/stats/match/brasil/brasileirao-serie-a/flamengo/palmeiras/2989081/live,Flamengo,Palmeiras,2019,17,3,0,64.0,36.0,1,0,0,0,2,0,6,2,94.0,69.0,39.0,23.0,0,3,1,0,0,0,2,2,0,1,15.0,16.0,14.0,15.0,7,7,15.0,7,1,1
https://www.academiadasapostasbrasil.com/stats/match/brasil/brasileirao-serie-a/internacional/botafogo/2989076/live,Internacional,Botafogo,2019,17,3,2,52.0,48.0,7,6,0,1,0,1,6,6,80.0,68.0,38.0,36.0,0,1,0,0,0,0,4,4,0,0,10.0,6.0,4.0,9.0,8,9,18.0,15,8,1
https://www.academiadasapostasbrasil.com/stats/match/brasil/brasileirao-serie-a/fortaleza/goias/2989078/live,Fortaleza,Goias,2019,17,2,0,49.0,51.0,4,3,1,1,4,0,2,4,57.0,75.0,30.0,27.0,0,4,0,0,0,1,3,1,0,0,21.0,14.0,14.0,20.0,8,7,15.0,26,5,3
https://www.academiadasapostasbrasil.com/stats/match/brasil/brasileirao-serie-a/corinthians/atletico-mg/2989079/live,Corinthians,Atletico Mg,2019,17,1,0,52.0,48.0,5,6,0,0,5,3,5,2,74.0,84.0,45.0,52.0,0,1,0,0,0,0,0,1,0,0,9.0,14.0,13.0,7.0,7,10,15.0,7,10,4
https://www.academiadasapostasbrasil.com/stats/match/brasil/brasileirao-serie-a/atletico-pr/ceara/2989085/live,Atletico Pr,Ceara,2019,17,1,0,64.0,36.0,3,5,0,0,0,0,6,4,94.0,69.0,48.0,30.0,1,2,0,0,0,0,1,3,0,0,14.0,15.0,14.0,13.0,10,12,33.0,26,10,4
https://www.academiadasapostasbrasil.com/stats/match/brasil/brasileirao-serie-a/cruzeiro/vasco/2989077/live,Cruzeiro,Vasco,2019,17,1,0,52.0,48.0,2,1,0,0,1,4,7,5,80.0,72.0,28.0,33.0,2,1,0,1,0,0,3,4,0,0,14.0,15.0,14.0,12.0,6,8,11.0,19,3,11
https://www.academiadasapostasbrasil.com/stats/match/brasil/brasileirao-serie-a/fluminense/avai/2989082/live,Fluminense,Avai,2019,17,0,1,55.0,45.0,13,2,0,0,4,1,5,4,82.0,80.0,39.0,25.0,0,0,0,1,0,0,3,1,0,0,14.0,15.0,15.0,13.0,6,10,19.0,29,12,2
https://www.academiadasapostasbrasil.com/stats/match/brasil/brasileirao-serie-a/corinthians/ceara/2989089/live,Corinthians,Ceara,2019,18,2,2,55.0,45.0,3,5,0,0,1,0,5,3,63.0,62.0,41.0,35.0,2,2,0,0,0,0,1,1,0,0,9.0,10.0,9.0,6.0,8,9,26.0,22,5,8
https://www.academiadasapostasbrasil.com/stats/match/brasil/brasileirao-serie-a/avai/flamengo/2989093/live,Avai,Flamengo,2019,18,0,3,41.4,58.6,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1,1,0,0,0,0,1,2,0,0,15.0,9.0,9.0,14.0,11,5,15.0,23,4,8
https://www.academiadasapostasbrasil.com/stats/match/brasil/brasileirao-serie-a/fortaleza/fluminense/2989088/live,Fortaleza,Fluminense,2019,18,0,1,48.0,52.0,10,4,0,1,4,0,3,1,71.0,82.0,34.0,42.0,2,4,0,0,0,0,1,2,0,0,13.0,15.0,14.0,10.0,8,5,18.0,20,5,4
https://www.academiadasapostasbrasil.com/stats/match/brasil/brasileirao-serie-a/vasco/bahia/2989091/live,Vasco,Bahia,2019,18,0,2,57.0,43.0,5,3,0,0,2,1,14,3,57.0,47.0,42.0,22.0,2,1,0,0,0,0,3,1,0,0,15.0,19.0,19.0,15.0,3,19,26.0,17,4,3
https://www.academiadasapostasbrasil.com/stats/match/brasil/brasileirao-serie-a/goias/palmeiras/2989094/live,Goias,Palmeiras,2019,18,1,2,35.0,65.0,1,7,0,0,2,2,4,4,65.0,86.0,25.0,49.0,1,2,0,0,0,1,5,1,0,0,11.0,21.0,19.0,11.0,9,4,10.0,27,3,7
https://www.academiadasapostasbrasil.com/stats/match/brasil/brasileirao-serie-a/internacional/sao-paulo/2989086/live,Internacional,Sao Paulo,2019,18,1,0,54.0,46.0,4,5,0,0,2,0,3,2,96.0,81.0,46.0,36.0,3,1,1,0,0,0,1,5,0,0,14.0,16.0,13.0,14.0,5,5,23.0,23,9,2
https://www.academiadasapostasbrasil.com/stats/match/brasil/brasileirao-serie-a/cruzeiro/gremio/2989087/live,Cruzeiro,Gremio,2019,18,1,4,56.0,44.0,7,2,0,0,5,3,3,3,92.0,81.0,37.0,31.0,0,0,1,0,0,0,2,1,0,0,11.0,10.0,10.0,10.0,3,7,8.0,10,7,2
https://www.academiadasapostasbrasil.com/stats/match/brasil/brasileirao-serie-a/santos/atletico-pr/2989090/live,Santos,Atletico Pr,2019,18,1,1,64.0,36.0,11,3,0,0,3,1,8,2,89.0,62.0,59.0,39.0,1,1,1,0,0,0,3,6,0,0,8.0,15.0,15.0,7.0,5,12,29.0,25,11,3
https://www.academiadasapostasbrasil.com/stats/match/brasil/brasileirao-serie-a/csa/chapecoense/2989095/live,Csa,Chapecoense,2019,18,2,0,46.0,54.0,1,5,0,0,3,2,2,9,83.0,84.0,31.0,36.0,3,0,1,1,0,1,3,1,0,1,22.0,14.0,14.0,18.0,10,6,18.0,25,3,7
https://www.academiadasapostasbrasil.com/stats/match/brasil/brasileirao-serie-a/ceara/botafogo/2989098/live,Ceara,Botafogo,2019,19,0,0,45.0,55.0,13,1,0,0,4,0,4,2,63.0,54.0,39.0,12.0,5,0,0,0,0,0,1,1,0,0,11.0,5.0,5.0,11.0,3,10,25.0,13,18,0
https://www.academiadasapostasbrasil.com/stats/match/brasil/brasileirao-serie-a/atletico-mg/internacional/2989097/live,Atletico Mg,Internacional,2019,19,1,3,60.0,40.0,10,6,0,0,4,0,4,7,88.0,78.0,54.0,38.0,0,1,0,0,0,0,0,1,0,0,6.0,14.0,14.0,6.0,8,8,29.0,21,10,0
https://www.academiadasapostasbrasil.com/stats/match/brasil/brasileirao-serie-a/atletico-pr/avai/2989105/live,Atletico Pr,Avai,2019,19,0,1,66.0,34.0,3,1,2,0,1,1,7,7,91.0,72.0,55.0,30.0,0,0,0,0,0,0,1,0,0,0,12.0,12.0,10.0,11.0,11,14,28.0,16,12,5
https://www.academiadasapostasbrasil.com/stats/match/brasil/brasileirao-serie-a/flamengo/santos/2989101/live,Flamengo,Santos,2019,19,1,0,51.0,49.0,2,3,0,0,4,2,6,4,83.0,71.0,37.0,28.0,1,3,0,0,0,0,2,5,0,0,20.0,24.0,24.0,18.0,8,10,23.0,25,3,1
https://www.academiadasapostasbrasil.com/stats/match/brasil/brasileirao-serie-a/palmeiras/cruzeiro/2989099/live,Palmeiras,Cruzeiro,2019,19,1,0,55.0,45.0,6,3,0,0,2,1,5,3,95.0,67.0,47.0,33.0,1,0,0,0,0,0,2,3,0,0,20.0,19.0,18.0,20.0,9,6,30.0,24,4,4
https://www.academiadasapostasbrasil.com/stats/match/brasil/brasileirao-serie-a/chapecoense/vasco/2989103/live,Chapecoense,Vasco,2019,19,1,2,51.0,49.0,8,6,0,0,0,1,6,4,84.0,89.0,35.0,39.0,0,1,0,0,0,0,2,5,0,0,14.0,22.0,21.0,13.0,7,6,35.0,23,7,5
https://www.academiadasapostasbrasil.com/stats/match/brasil/brasileirao-serie-a/botafogo/atletico-mg/2989092/live,Botafogo,Atletico Mg,2019,18,2,1,51.0,49.0,4,5,0,1,1,1,4,8,75.0,74.0,51.0,49.0,2,4,1,0,0,1,4,2,0,0,14.0,14.0,12.0,13.0,10,6,11.0,14,2,8
https://www.academiadasapostasbrasil.com/stats/match/brasil/brasileirao-serie-a/sao-paulo/csa/2989100/live,Sao Paulo,Csa,2019,19,1,1,69.0,31.0,4,1,0,1,4,0,19,3,78.0,69.0,45.0,22.0,3,1,0,0,0,0,1,3,0,0,14.0,16.0,15.0,12.0,6,18,30.0,16,11,3
https://www.academiadasapostasbrasil.com/stats/match/brasil/brasileirao-serie-a/fluminense/corinthians/2989102/live,Fluminense,Corinthians,2019,19,1,0,45.0,55.0,1,3,0,1,2,1,7,7,77.0,83.0,32.0,43.0,2,1,0,0,0,0,4,1,0,0,19.0,12.0,11.0,19.0,9,10,12.0,19,3,6
https://www.academiadasapostasbrasil.com/stats/match/brasil/brasileirao-serie-a/gremio/goias/2989096/live,Gremio,Goias,2019,19,3,0,62.0,38.0,13,5,0,0,5,1,6,5,83.0,74.0,43.0,40.0,1,0,0,0,0,0,0,1,0,0,10.0,10.0,8.0,10.0,9,5,16.0,19,15,4
https://www.academiadasapostasbrasil.com/stats/match/brasil/brasileirao-serie-a/botafogo/sao-paulo/2989112/live,Botafogo,Sao Paulo,2019,20,1,2,53.0,47.0,3,3,0,1,0,1,6,4,58.0,48.0,33.0,32.0,2,2,0,0,0,0,3,1,0,0,14.0,23.0,22.0,13.0,10,10,15.0,28,1,11
https://www.academiadasapostasbrasil.com/stats/match/brasil/brasileirao-serie-a/corinthians/bahia/2989109/live,Corinthians,Bahia,2019,20,2,1,48.0,52.0,3,3,2,0,3,2,6,5,70.0,83.0,34.0,33.0,2,1,1,1,0,0,2,4,0,0,12.0,15.0,12.0,11.0,9,7,24.0,12,4,3
https://www.academiadasapostasbrasil.com/stats/match/brasil/brasileirao-serie-a/bahia/fortaleza/2989104/live,Bahia,Fortaleza,2019,19,1,1,55.0,45.0,4,1,0,0,1,1,7,6,60.0,45.0,30.0,20.0,5,0,1,0,0,0,1,1,0,0,16.0,11.0,10.0,15.0,10,10,15.0,22,5,7
https://www.academiadasapostasbrasil.com/stats/match/brasil/brasileirao-serie-a/cruzeiro/flamengo/2989107/live,Cruzeiro,Flamengo,2019,20,1,2,45.0,55.0,4,3,1,0,0,2,4,6,69.0,81.0,32.0,39.0,3,0,1,0,0,0,2,2,0,0,9.0,14.0,14.0,9.0,9,6,23.0,20,1,4
https://www.academiadasapostasbrasil.com/stats/match/brasil/brasileirao-serie-a/santos/gremio/2989110/live,Santos,Gremio,2019,20,0,3,58.0,42.0,6,5,0,0,3,2,8,3,86.0,88.0,47.0,33.0,0,0,0,0,0,0,1,4,0,0,13.0,15.0,13.0,10.0,5,13,14.0,18,9,2
https://www.academiadasapostasbrasil.com/stats/match/brasil/brasileirao-serie-a/vasco/atletico-pr/2989111/live,Vasco,Atletico Pr,2019,20,1,1,50.0,50.0,6,2,0,0,1,4,7,5,77.0,65.0,48.0,40.0,4,4,1,0,0,0,3,3,0,0,17.0,13.0,10.0,16.0,8,11,25.0,18,5,1
https://www.academiadasapostasbrasil.com/stats/match/brasil/brasileirao-serie-a/csa/ceara/2989115/live,Csa,Ceara,2019,20,1,0,45.0,55.0,4,9,0,1,2,3,4,6,84.0,87.0,30.0,40.0,4,1,0,0,0,0,1,2,0,0,20.0,9.0,9.0,19.0,8,8,25.0,17,6,11
https://www.academiadasapostasbrasil.com/stats/match/brasil/brasileirao-serie-a/internacional/chapecoense/2989106/live,Internacional,Chapecoense,2019,20,1,0,62.0,38.0,4,3,0,0,2,2,8,3,88.0,60.0,46.0,22.0,3,0,0,0,0,0,0,4,0,0,12.0,19.0,18.0,12.0,4,14,15.0,15,8,3
https://www.academiadasapostasbrasil.com/stats/match/brasil/brasileirao-serie-a/avai/atletico-mg/2989113/live,Avai,Atletico Mg,2019,20,1,0,39.0,61.0,4,4,0,0,1,1,5,9,70.0,97.0,36.0,52.0,2,1,1,0,0,0,3,1,0,0,11.0,14.0,14.0,9.0,11,6,25.0,31,4,10
https://www.academiadasapostasbrasil.com/stats/match/brasil/brasileirao-serie-a/fortaleza/palmeiras/2989108/live,Fortaleza,Palmeiras,2019,20,0,1,43.0,57.0,3,4,0,0,4,0,5,6,60.0,85.0,29.0,34.0,1,4,0,0,0,0,4,1,0,0,16.0,11.0,10.0,16.0,7,12,15.0,18,5,5
https://www.academiadasapostasbrasil.com/stats/match/brasil/brasileirao-serie-a/ceara/cruzeiro/2989118/live,Ceara,Cruzeiro,2019,21,0,0,50.0,50.0,12,4,1,0,1,2,4,7,84.0,73.0,34.0,36.0,1,2,0,0,0,0,2,3,0,0,18.0,17.0,14.0,18.0,9,11,17.0,11,8,3
https://www.academiadasapostasbrasil.com/stats/match/brasil/brasileirao-serie-a/goias/fluminense/2989114/live,Goias,Fluminense,2019,20,3,0,35.0,65.0,1,2,0,0,4,1,2,5,63.0,82.0,28.0,39.0,1,1,0,0,0,0,4,0,1,0,16.0,10.0,9.0,16.0,9,4,16.0,23,4,8
https://www.academiadasapostasbrasil.com/stats/match/brasil/brasileirao-serie-a/palmeiras/csa/2989119/live,Palmeiras,Csa,2019,21,6,2,63.0,37.0,6,2,0,0,1,1,5,6,97.0,49.0,40.0,25.0,0,0,0,0,0,0,0,1,0,0,13.0,13.0,11.0,13.0,8,7,8.0,21,5,2
https://www.academiadasapostasbrasil.com/stats/match/brasil/brasileirao-serie-a/bahia/botafogo/2989124/live,Bahia,Botafogo,2019,21,2,0,56.0,44.0,3,1,0,0,3,0,12,2,63.0,47.0,42.0,15.0,0,1,0,0,0,0,1,0,0,1,17.0,9.0,9.0,17.0,5,15,16.0,18,5,1
https://www.academiadasapostasbrasil.com/stats/match/brasil/brasileirao-serie-a/gremio/avai/2989116/live,Gremio,Avai,2019,21,6,1,50.0,50.0,2,3,0,0,0,2,2,5,82.0,82.0,26.0,28.0,0,0,0,0,0,0,1,1,0,0,18.0,9.0,7.0,17.0,7,4,14.0,9,6,2
https://www.academiadasapostasbrasil.com/stats/match/brasil/brasileirao-serie-a/atletico-pr/fortaleza/2989125/live,Atletico Pr,Fortaleza,2019,21,4,1,60.0,40.0,7,4,1,0,2,1,7,5,84.0,52.0,48.0,26.0,0,1,0,1,0,0,3,0,0,0,11.0,8.0,8.0,10.0,8,13,19.0,14,11,7
https://www.academiadasapostasbrasil.com/stats/match/brasil/brasileirao-serie-a/fluminense/santos/2989122/live,Fluminense,Santos,2019,21,1,1,45.0,55.0,3,6,0,0,3,4,5,7,71.0,72.0,32.0,36.0,2,1,0,0,0,1,2,2,2,0,12.0,15.0,15.0,11.0,12,7,20.0,25,1,5
https://www.academiadasapostasbrasil.com/stats/match/brasil/brasileirao-serie-a/atletico-mg/vasco/2989117/live,Atletico Mg,Vasco,2019,21,1,2,50.0,50.0,4,3,1,1,3,4,7,4,74.0,78.0,42.0,43.0,1,2,0,1,0,0,3,2,0,0,18.0,22.0,20.0,17.0,6,10,11.0,22,5,7
https://www.academiadasapostasbrasil.com/stats/match/brasil/brasileirao-serie-a/flamengo/internacional/2989121/live,Flamengo,Internacional,2019,21,3,1,64.0,36.0,7,1,0,0,2,0,10,0,86.0,44.0,52.0,14.0,1,3,1,0,0,0,1,1,0,2,16.0,6.0,4.0,16.0,0,12,21.0,17,6,1
https://www.academiadasapostasbrasil.com/stats/match/brasil/brasileirao-serie-a/sao-paulo/goias/2989120/live,Sao Paulo,Goias,2019,21,0,1,68.0,32.0,4,2,0,0,2,0,4,0,65.0,58.0,47.0,19.0,4,0,1,0,0,0,2,4,0,0,21.0,24.0,21.0,19.0,2,10,30.0,19,10,0
https://www.academiadasapostasbrasil.com/stats/match/brasil/brasileirao-serie-a/atletico-mg/ceara/2989127/live,Atletico Mg,Ceara,2019,22,2,1,55.0,45.0,8,0,1,0,4,3,10,4,82.0,70.0,55.0,34.0,0,1,0,1,0,0,0,2,0,0,13.0,12.0,11.0,13.0,10,14,22.0,14,5,8
https://www.academiadasapostasbrasil.com/stats/match/brasil/brasileirao-serie-a/fluminense/gremio/2989132/live,Fluminense,Gremio,2019,22,2,1,44.0,56.0,3,6,0,0,0,3,6,5,68.0,71.0,42.0,46.0,0,1,0,0,0,0,1,4,0,0,17.0,9.0,9.0,16.0,10,8,12.0,19,2,6
https://www.academiadasapostasbrasil.com/stats/match/brasil/brasileirao-serie-a/santos/csa/2989130/live,Santos,Csa,2019,22,2,0,60.0,40.0,3,3,0,0,0,0,5,5,91.0,77.0,63.0,47.0,1,2,1,0,1,0,1,2,0,0,13.0,12.0,10.0,13.0,6,10,12.0,19,10,4
https://www.academiadasapostasbrasil.com/stats/match/brasil/brasileirao-serie-a/chapecoense/corinthians/2989123/live,Chapecoense,Corinthians,2019,21,0,1,52.0,48.0,5,1,0,0,1,1,5,7,96.0,89.0,41.0,32.0,1,2,0,0,0,0,3,2,0,0,19.0,15.0,14.0,18.0,8,13,26.0,32,9,7
https://www.academiadasapostasbrasil.com/stats/match/brasil/brasileirao-serie-a/corinthians/vasco/2989129/live,Corinthians,Vasco,2019,22,1,0,53.0,47.0,5,0,0,0,1,1,2,6,69.0,78.0,27.0,43.0,2,4,0,0,0,0,3,5,0,0,16.0,23.0,22.0,16.0,13,3,20.0,18,5,2
https://www.academiadasapostasbrasil.com/stats/match/brasil/brasileirao-serie-a/internacional/palmeiras/2989126/live,Internacional,Palmeiras,2019,22,1,1,56.0,44.0,5,4,1,0,5,1,8,6,84.0,72.0,45.0,28.0,0,1,0,0,0,0,3,2,0,0,28.0,17.0,14.0,27.0,5,11,13.0,13,3,3
