URL,home_team,away_team,season_year,season_round,home_team_goals,away_team_goals,home_team_possession,away_team_possession,home_team_shots_on_target,away_team_shots_on_target,home_team_shots_target,away_team_shots_target,home_team_shots_woodwork,away_team_shots_woodwork,home_team_shots_blocked,away_team_shots_blocked,home_team_shots_off_target,away_team_shots_off_target,home_team_shots_wide,away_team_shots_wide,home_team_attacks,away_team_attacks,home_team_dangerous_attacks,away_team_dangerous_attacks,home_team_offsides,away_team_offsides,home_team_penalties,away_team_penalties,home_team_yellow_red_cards,away_team_yellow_red_cards,home_team_yellow_cards,away_team_yellow_cards,home_team_red_cards,away_team_red_cards,home_team_fouls,away_team_fouls,home_team_free_kicks,away_team_free_kicks,home_team_goal_kicks,away_team_goal_kicks,home_team_throw_ins,away_team_throw_ins,home_team_corners,away_team_corners
https://www.academiadasapostasbrasil.com/stats/match/brasil/brasileirao-serie-a/cruzeiro/ceara/2988927/live,Cruzeiro,Ceara,2019,2, 1 , , 55% , 45% , 2 , 4 ,,, 1 , 1 , 2 , 3 , 5 , 4 ,,, 85 , 54 , 44 , 24 , 1 , 2 , , 1 ,,, 1 , ,,, 10 , 12 , 11 , 9 , 5 , 11 , 21 , 18 , 2 , 3 
https://www.academiadasapostasbrasil.com/stats/match/brasil/brasileirao-serie-a/chapecoense/atletico-pr/2988943/live,Chapecoense,Atletico Pr,2019,3, 1 , 1 , 52% , 48% , 2 , 6 ,,, 1 , , 2 , 2 , 7 , 7 ,,, 69 , 60 , 44 , 35 , 1 , 2 ,,,,, 1 , 3 ,,, 16 , 17 , 17 , 14 , 12 , 10 , 11 , 18 , 8 , 3 
https://www.academiadasapostasbrasil.com/stats/match/brasil/brasileirao-serie-a/santos/fluminense/2988930/live,Santos,Fluminense,2019,2, 2 , 1 , 49% , 51% , 7 , 5 ,,, 1 , ,,, 8 , 4 ,,, 69 , 58 , 53 , 32 , 1 , 3 ,,,,, 3 , 2 ,,, 25 , 14 , 13 , 23 , 4 , 13 , 26 , 14 , 6 , 1 
https://www.academiadasapostasbrasil.com/stats/match/brasil/brasileirao-serie-a/palmeiras/internacional/2988939/live,Palmeiras,Internacional,2019,3, 1 , , 37% , 63% , 5 , 2 ,,,,, , 1 , 4 , 5 ,,, 63 , 64 , 33 , 40 ,,,,,,, 2 , 5 ,,, 15 , 18 , 17 , 13 , 7 , 6 , 23 , 28 , 4 , 5 
https://www.academiadasapostasbrasil.com/stats/match/brasil/brasileirao-serie-a/botafogo/bahia/2988932/live,Botafogo,Bahia,2019,2, 3 , 2 , 48% , 52% , 4 , 5 ,,,,, , 2 , 2 , 7 ,,, 71 , 76 , 60 , 67 , , 4 ,,,,, 3 , ,,, 11 , 15 , 14 , 9 , 13 , 7 , 19 , 23 , 3 , 6 
https://www.academiadasapostasbrasil.com/stats/match/brasil/brasileirao-serie-a/ceara/atletico-mg/2988938/live,Ceara,Atletico Mg,2019,3, 1 , 2 , 49% , 51% , 1 , 4 ,,, 1 , , 2 , 2 , 5 , 6 ,,, 74 , 40 , 50 , 27 , 1 , 1 ,,,,, , 1 ,,, 12 , 7 , 6 , 11 , 8 , 5 , 18 , 17 , 6 , 4 
https://www.academiadasapostasbrasil.com/stats/match/brasil/brasileirao-serie-a/vasco/atletico-mg/2988931/live,Vasco,Atletico Mg,2019,2, 1 , 2 , 56% , 44% , 3 , 2 ,,,,, 2 , 5 , 11 , 4 ,,, 81 , 69 , 68 , 51 , , 1 ,,,,,,,,, 12 , 9 , 7 , 9 , 6 , 12 , 21 , 12 , 8 , 4 
https://www.academiadasapostasbrasil.com/stats/match/brasil/brasileirao-serie-a/goias/sao-paulo/2988934/live,Goias,Sao Paulo,2019,2, 1 , 2 , 47% , 53% , 1 , 3 ,,,,, 4 , 1 , 6 , 7 ,,, 67 , 62 , 40 , 34 , , 1 ,,,,, 3 , 2 , , 1 , 15 , 12 , 12 , 15 , 7 , 11 , 21 , 18 , 5 , 10 
https://www.academiadasapostasbrasil.com/stats/match/brasil/brasileirao-serie-a/vasco/corinthians/2988941/live,Vasco,Corinthians,2019,3, 1 , 1 , 55% , 45% , 3 , 1 ,,,,, 3 , 1 , 5 , 7 ,,, 43 , 41 , 29 , 23 ,,, 1 , ,,, 2 , 1 ,,, 21 , 8 , 8 , 20 , 8 , 7 , 20 , 18 , 8 , 2 
https://www.academiadasapostasbrasil.com/stats/match/brasil/brasileirao-serie-a/bahia/avai/2988944/live,Bahia,Avai,2019,3, 1 , , 57% , 43% , 9 , 1 ,,,,, 3 , , 6 , 5 ,,, 60 , 45 , 41 , 18 , , 1 ,,,,, 1 , 2 ,,, 27 , 15 , 15 , 26 , 10 , 12 , 20 , 31 , 9 , 1 
https://www.academiadasapostasbrasil.com/stats/match/brasil/brasileirao-serie-a/cruzeiro/goias/2988937/live,Cruzeiro,Goias,2019,3, 2 , 1 , 56% , 44% , 6 , 2 ,,,,, 4 , 2 , 9 , 7 ,,, 65 , 43 , 46 , 26 , 1 , 1 ,,, , 1 , 1 , 1 ,,, 14 , 10 , 9 , 14 , 10 , 13 , 14 , 9 , 5 , 4 
https://www.academiadasapostasbrasil.com/stats/match/brasil/brasileirao-serie-a/botafogo/fortaleza/2988942/live,Botafogo,Fortaleza,2019,3, 1 , , 51% , 49% , 2 , 3 ,,, , 1 , , 3 , 5 , 7 ,,, 65 , 61 , 49 , 50 , , 1 ,,,,, , 2 ,,, 10 , 16 , 16 , 10 , 7 , 6 , 15 , 13 , 7 , 4 
https://www.academiadasapostasbrasil.com/stats/match/brasil/brasileirao-serie-a/csa/santos/2988945/live,Csa,Santos,2019,3,,, 35% , 65% , 5 , 10 ,,, , 1 , 1 , 1 , 6 , 7 ,,, 71 , 88 , 34 , 58 , 1 , 1 ,,,,, 1 , 4 ,,, 11 , 13 , 12 , 11 , 11 , 6 , 12 , 17 , 2 , 12 
https://www.academiadasapostasbrasil.com/stats/match/brasil/brasileirao-serie-a/sao-paulo/flamengo/2988940/live,Sao Paulo,Flamengo,2019,3, 1 , 1 , 66% , 34% , 9 , 1 ,,, 1 , 1 , 1 , 2 , 6 , 2 ,,, 70 , 51 , 48 , 28 , , 2 ,,,,, 1 , 7 ,,, 16 , 15 , 14 , 15 , 4 , 13 , 20 , 17 , 6 , 2 
https://www.academiadasapostasbrasil.com/stats/match/brasil/brasileirao-serie-a/gremio/fluminense/2988936/live,Gremio,Fluminense,2019,3, 4 , 5 , 48% , 52% , 3 , 6 ,,,,, 1 , , 6 , 3 ,,, 63 , 52 , 49 , 39 ,,, , 1 ,,, 2 , 1 ,,, 8 , 10 , 7 , 8 , 5 , 7 , 17 , 13 , 8 , 8 
https://www.academiadasapostasbrasil.com/stats/match/brasil/brasileirao-serie-a/goias/ceara/2988954/live,Goias,Ceara,2019,4, 2 , 1 , 40% , 60% , 5 , 3 ,,, , 1 , , 1 , 4 , 6 ,,, 58 , 76 , 35 , 49 , 2 , 2 ,,,,, 2 , 2 ,,, 20 , 12 , 11 , 17 , 7 , 7 , 25 , 29 , 2 , 7 
https://www.academiadasapostasbrasil.com/stats/match/brasil/brasileirao-serie-a/corinthians/gremio/2988949/live,Corinthians,Gremio,2019,4,,, 46% , 54% , 5 , 2 ,,, , 1 , 3 , 2 , 2 , 2 ,,, 75 , 75 , 29 , 36 , , 1 , , ,,, 2 , 4 ,,, 13 , 19 , 18 , 10 , 7 , 8 , 17 , 14 , 3 , 2 
https://www.academiadasapostasbrasil.com/stats/match/brasil/brasileirao-serie-a/atletico-mg/palmeiras/2988947/live,Atletico Mg,Palmeiras,2019,4, , 2 , 60% , 40% , 3 , 4 ,,,,, , 1 , 4 , 7 ,,, 63 , 55 , 41 , 34 , , 1 ,,,,, 1 , 3 ,,, 18 , 19 , 19 , 17 , 9 , 11 , 20 , 15 , 8 , 3 
https://www.academiadasapostasbrasil.com/stats/match/brasil/brasileirao-serie-a/fluminense/botafogo/2988952/live,Fluminense,Botafogo,2019,4, , 1 , 56% , 44% , 6 , 2 ,,, 2 , , 3 , 1 , 12 , 4 ,,, 58 , 36 , 49 , 29 , 4 , 4 ,,,,, 3 , 5 ,,, 16 , 12 , 10 , 14 , 8 , 14 , 18 , 10 , 8 , 3 
https://www.academiadasapostasbrasil.com/stats/match/brasil/brasileirao-serie-a/flamengo/chapecoense/2988951/live,Flamengo,Chapecoense,2019,4, 2 , 1 , 54% , 46% , 4 , 5 ,,,,, 4 , 2 , 5 , 9 ,,, 46 , 45 , 34 , 28 , 1 , 1 , 1 , ,,, 2 , 3 ,,, 18 , 9 , 9 , 17 , 11 , 7 , 18 , 11 , 7 , 4 
https://www.academiadasapostasbrasil.com/stats/match/brasil/brasileirao-serie-a/santos/vasco/2988950/live,Santos,Vasco,2019,4, 3 , , 58% , 42% , 8 , 7 ,,, 3 , , 1 , 2 , 9 , 6 ,,, 75 , 59 , 51 , 40 , 1 , 5 ,,, , 1 , 2 , 3 ,,, 18 , 11 , 8 , 17 , 5 , 16 , 24 , 18 , 8 , 5 
https://www.academiadasapostasbrasil.com/stats/match/brasil/brasileirao-serie-a/fortaleza/sao-paulo/2988948/live,Fortaleza,Sao Paulo,2019,4, , 1 , 52% , 48% , 3 , 1 ,,,,, 3 , 2 , 6 , 5 ,,, 58 , 59 , 32 , 34 , 2 , ,,,,, 2 , 2 ,,, 12 , 14 , 13 , 11 , 5 , 8 , 20 , 18 , 6 , 4 
https://www.academiadasapostasbrasil.com/stats/match/brasil/brasileirao-serie-a/internacional/cruzeiro/2988946/live,Internacional,Cruzeiro,2019,4, 3 , 1 , 56% , 44% , 3 , 8 ,,, 3 , , 1 , 2 , 4 , 4 ,,, 57 , 51 , 45 , 41 ,,, 1 , ,,,,, , 1 , 10 , 14 , 12 , 9 , 5 , 9 , 15 , 19 , 4 , 3 
https://www.academiadasapostasbrasil.com/stats/match/brasil/brasileirao-serie-a/avai/csa/2988953/live,Avai,Csa,2019,4,,, 65% , 35% , 4 , 1 ,,,,, 9 , 1 , 4 , 3 ,,, 74 , 55 , 53 , 31 , 4 , ,,,,, 1 , 2 ,,, 14 , 18 , 18 , 12 , 7 , 9 , 23 , 15 , 6 , 
https://www.academiadasapostasbrasil.com/stats/match/brasil/brasileirao-serie-a/internacional/csa/2988956/live,Internacional,Csa,2019,5, 2 , , 61% , 39% , 8 , 5 ,,, , 1 , 2 , 1 , 4 , 4 ,,, 71 , 44 , 60 , 33 , 4 , 2 ,,,,, 2 , 3 ,,, 11 , 9 , 8 , 11 , 5 , 7 , 17 , 16 , 4 , 3 
https://www.academiadasapostasbrasil.com/stats/match/brasil/brasileirao-serie-a/chapecoense/fortaleza/2988963/live,Chapecoense,Fortaleza,2019,5, 1 , 3 , 54% , 46% , 3 , 5 ,,, 1 , , 2 , 2 , 11 , 1 ,,, 77 , 69 , 45 , 31 , , 2 ,,,,, 1 , 1 ,,, 16 , 12 , 10 , 16 , 6 , 11 , 19 , 33 , 9 , 4 
https://www.academiadasapostasbrasil.com/stats/match/brasil/brasileirao-serie-a/atletico-mg/flamengo/2988957/live,Atletico Mg,Flamengo,2019,5, 2 , 1 , 33% , 67% , 3 , 6 ,,,,, 2 , , 4 , 7 ,,, 49 , 66 , 36 , 48 ,,,,,,, 3 , 1 , 1 , , 11 , 8 , 6 , 10 , 12 , 7 , 27 , 24 , 2 , 18 
https://www.academiadasapostasbrasil.com/stats/match/brasil/brasileirao-serie-a/fluminense/cruzeiro/2988962/live,Fluminense,Cruzeiro,2019,5, 4 , 1 , 55% , 45% , 8 , 1 ,,,,, 5 , , 3 , 2 ,,, 69 , 64 , 41 , 27 , 1 , 1 ,,,,, 3 , 2 ,,, 20 , 12 , 10 , 20 , 1 , 5 , 21 , 11 , 10 , 2 
https://www.academiadasapostasbrasil.com/stats/match/brasil/brasileirao-serie-a/atletico-pr/bahia/2988955/live,Atletico Pr,Bahia,2019,4, 1 , , 59% , 41% , 8 , 4 ,,,,, 3 , 3 , 6 , 4 ,,, 62 , 48 , 40 , 30 , 3 , 2 ,,,,, 2 , 3 ,,, 13 , 14 , 14 , 13 , 6 , 6 , 19 , 15 , 8 , 6 
https://www.academiadasapostasbrasil.com/stats/match/brasil/brasileirao-serie-a/sao-paulo/bahia/2988960/live,Sao Paulo,Bahia,2019,5,,, 59% , 41% , 3 , 2 ,,, 1 , , 3 , 1 , 3 , 10 ,,, 77 , 68 , 49 , 28 , 3 , 1 ,,,,, 1 , 3 , 1 , , 9 , 19 , 18 , 9 , 11 , 8 , 15 , 18 , 4 , 6 
https://www.academiadasapostasbrasil.com/stats/match/brasil/brasileirao-serie-a/palmeiras/santos/2988959/live,Palmeiras,Santos,2019,5, 4 , , 41% , 59% , 4 , 5 ,,, 1 , 1 , 3 , 1 , 3 , 3 ,,, 65 , 67 , 27 , 34 , , 1 ,,,,, 2 , 4 ,,, 23 , 19 , 19 , 21 , 6 , 4 , 23 , 25 , 5 , 5 
https://www.academiadasapostasbrasil.com/stats/match/brasil/brasileirao-serie-a/flamengo/atletico-pr/2988971/live,Flamengo,Atletico Pr,2019,6, 3 , 2 , 59% , 41% , 1 , 3 ,,,,, , 4 , 8 , 3 ,,, 49 , 47 , 34 , 33 , 2 , , 1 , 1 ,,, 4 , 3 ,,, 16 , 21 , 21 , 16 , 8 , 9 , 21 , 20 , 9 , 2 
https://www.academiadasapostasbrasil.com/stats/match/brasil/brasileirao-serie-a/ceara/gremio/2988958/live,Ceara,Gremio,2019,5, 2 , 1 , 36.2% , 63.8% ,,,,,,,,,,,,,,,,, 2 , 1 ,,,,, 3 , 6 ,,, 14 , 16 , 16 , 13 , 9 , 4 , 13 , 25 , 2 , 7 
https://www.academiadasapostasbrasil.com/stats/match/brasil/brasileirao-serie-a/botafogo/palmeiras/2988972/live,Botafogo,Palmeiras,2019,6, , 1 , 62.2% , 37.8% ,,,,,,,,,,,,,,,,, , 6 ,,,,, 10 , ,,, 13 , 19 , 19 , 13 , 15 , 5 , 16 , 19 , , 8 
https://www.academiadasapostasbrasil.com/stats/match/brasil/brasileirao-serie-a/goias/botafogo/2988964/live,Goias,Botafogo,2019,5, 1 , , 41% , 59% , 6 , 2 ,,, 1 , , 1 , 2 , 10 , 2 ,,, 56 , 51 , 46 , 26 , 7 , ,,,,, 1 , 3 ,,, 18 , 14 , 14 , 18 , 4 , 15 , 16 , 14 , 9 , 3 
https://www.academiadasapostasbrasil.com/stats/match/brasil/brasileirao-serie-a/atletico-pr/corinthians/2988965/live,Atletico Pr,Corinthians,2019,5, , 2 , 61% , 39% , 3 , ,,,,, 6 , , 9 , 2 ,,, 62 , 51 , 46 , 24 , 3 , 1 ,,,,, 1 , 4 ,,, 16 , 12 , 10 , 16 , 3 , 14 , 23 , 17 , 11 , 3 
https://www.academiadasapostasbrasil.com/stats/match/brasil/brasileirao-serie-a/gremio/atletico-mg/2988966/live,Gremio,Atletico Mg,2019,6, 1 , , 56% , 44% , 8 , 6 ,,,,, 3 , 2 , 9 , 1 ,,, 61 , 42 , 53 , 32 ,,, 1 , ,,, 1 , 4 ,,, 10 , 14 , 13 , 10 , 3 , 13 , 18 , 27 , 13 , 4 
https://www.academiadasapostasbrasil.com/stats/match/brasil/brasileirao-serie-a/santos/internacional/2988970/live,Santos,Internacional,2019,6, , , 57% , 43% , 4 , 5 ,,,,, 3 , 2 , 3 , 8 ,,, 63 , 67 , 36 , 44 , , 3 ,,,,, 5 , 5 ,,, 19 , 19 , 18 , 18 , 8 , 4 , 24 , 22 , 7 , 4 
https://www.academiadasapostasbrasil.com/stats/match/brasil/brasileirao-serie-a/vasco/avai/2988961/live,Vasco,Avai,2019,5, 1 , 1 , 49% , 51% , 1 , 6 ,,,,, 1 , 1 , 5 , 4 ,,, 40 , 41 , 24 , 29 , 3 , 3 ,,,,, 1 , 2 ,,, 16 , 14 , 14 , 15 , 10 , 7 , 21 , 30 , 5 , 10 
https://www.academiadasapostasbrasil.com/stats/match/brasil/brasileirao-serie-a/csa/goias/2988975/live,Csa,Goias,2019,6, 1 , , 45% , 55% , 4 , 5 ,,,,, 7 , 3 , 6 , 6 ,,, 84 , 95 , 38 , 46 , 1 , ,,,,, 3 , 1 ,,, 19 , 10 , 10 , 19 , 11 , 11 , 16 , 31 , 3 , 9 
https://www.academiadasapostasbrasil.com/stats/match/brasil/brasileirao-serie-a/fortaleza/vasco/2988968/live,Fortaleza,Vasco,2019,6, 1 , 1 , 61.1% , 38.9% ,,,,,,,,,,,,,,,,,,,,,,, 1 , 2 ,,, 9 , 12 , 10 , 9 , 10 , 10 , 17 , 11 , 2 , 5 
https://www.academiadasapostasbrasil.com/stats/match/brasil/brasileirao-serie-a/flamengo/fortaleza/2988981/live,Flamengo,Fortaleza,2019,7, 2 , , 58% , 42% , 6 , 4 ,,, 1 , , 1 , 4 , 10 , 2 ,,, 64 , 37 , 38 , 22 , 2 , 1 ,,,,, 1 , ,,, 16 , 6 , 6 , 15 , 6 , 9 , 13 , 22 , 8 , 2 
https://www.academiadasapostasbrasil.com/stats/match/brasil/brasileirao-serie-a/bahia/gremio/2988984/live,Bahia,Gremio,2019,7, 1 , , 54% , 46% , 4 , 1 ,,,,, 2 , , 6 , 2 ,,, 50 , 49 , 32 , 20 , , 5 , 1 , ,,, 1 , 2 ,,, 8 , 10 , 8 , 8 , 6 , 8 , 32 , 13 , 10 , 4 
https://www.academiadasapostasbrasil.com/stats/match/brasil/brasileirao-serie-a/avai/ceara/2988973/live,Avai,Ceara,2019,6, 1 , 2 , 48% , 52% , 4 , 1 ,,, 1 , , , 1 , 5 , 2 ,,, 65 , 56 , 38 , 26 , 2 , 1 ,,,,, 4 , 3 ,,, 21 , 15 , 13 , 20 , 8 , 9 , 29 , 32 , 3 , 
https://www.academiadasapostasbrasil.com/stats/match/brasil/brasileirao-serie-a/bahia/fluminense/2988974/live,Bahia,Fluminense,2019,6, 3 , 2 , 43% , 57% , 4 , 2 ,,,,, 1 , 1 , 1 , 4 ,,, 45 , 55 , 23 , 26 , , 2 , 1 , 1 , , 1 , 2 , 2 ,,, 9 , 10 , 8 , 9 , 6 , 4 , 13 , 19 , 3 , 3 
https://www.academiadasapostasbrasil.com/stats/match/brasil/brasileirao-serie-a/corinthians/sao-paulo/2988969/live,Corinthians,Sao Paulo,2019,6, 1 , , 45% , 55% , 4 , 4 ,,,,, 2 , 2 , 4 , 5 ,,, 48 , 52 , 29 , 40 , 1 , 3 ,,,,, 3 , 4 , , , 16 , 14 , 14 , 14 , 10 , 8 , 30 , 32 , 3 , 4 
https://www.academiadasapostasbrasil.com/stats/match/brasil/brasileirao-serie-a/cruzeiro/chapecoense/2988967/live,Cruzeiro,Chapecoense,2019,6, 1 , 2 , 60% , 40% , 2 , 2 ,,, 2 , 1 , 1 , 1 , 10 , 3 ,,, 68 , 44 , 42 , 22 , 1 , ,,,,, 1 , 3 ,,, 13 , 11 , 11 , 12 , 4 , 12 , 16 , 20 , 8 , 2 
https://www.academiadasapostasbrasil.com/stats/match/brasil/brasileirao-serie-a/ceara/santos/2988978/live,Ceara,Santos,2019,7, , 1 , 47% , 53% , 2 , 2 ,,, 1 , , 1 , , 7 , 7 ,,, 56 , 52 , 36 , 34 , , 2 ,,,,, 2 , 1 ,,, 14 , 22 , 21 , 14 , 10 , 8 , 18 , 21 , 2 , 
https://www.academiadasapostasbrasil.com/stats/match/brasil/brasileirao-serie-a/atletico-mg/csa/2988977/live,Atletico Mg,Csa,2019,7, 4 , , 64% , 36% , 4 , ,,, 2 , , 4 , 5 , 14 , 5 ,,, 60 , 44 , 40 , 26 , 2 , , 1 , ,,, , 3 ,,, 2 , 11 , 10 , 2 , 7 , 20 , 19 , 12 , 11 , 2 
https://www.academiadasapostasbrasil.com/stats/match/brasil/brasileirao-serie-a/botafogo/vasco/2988982/live,Botafogo,Vasco,2019,7, 1 , , 51% , 49% , 1 , 4 ,,, , 1 , , 4 , 4 , 9 ,,, 72 , 66 , 55 , 58 , 1 , 1 ,,,,, 2 , 3 ,,, 15 , 16 , 14 , 15 , 9 , 10 , 18 , 20 , 4 , 9 
https://www.academiadasapostasbrasil.com/stats/match/brasil/brasileirao-serie-a/atletico-pr/fluminense/2988985/live,Atletico Pr,Fluminense,2019,7, 3 , , 51% , 49% , 4 , 2 ,,, 1 , , 1 , , 4 , 7 ,,, 64 , 56 , 43 , 27 , 1 , ,,, , 1 , 1 , 3 ,,, 20 , 17 , 15 , 18 , 7 , 9 , 15 , 21 , 6 , 4 
https://www.academiadasapostasbrasil.com/stats/match/brasil/brasileirao-serie-a/chapecoense/palmeiras/2988983/live,Chapecoense,Palmeiras,2019,7, 1 , 2 , 51% , 49% , 4 , 4 ,,,,, 2 , 3 , 7 , 5 ,,, 73 , 74 , 34 , 35 , 1 , , 1 , ,,, 2 , 5 ,,, 14 , 21 , 20 , 14 , 7 , 11 , 23 , 26 , 3 , 5 
