URL,home_team,away_team,season_year,season_round,home_team_goals,away_team_goals,home_team_possession,away_team_possession,home_team_shots_on_target,away_team_shots_on_target,home_team_shots_target,away_team_shots_target,home_team_shots_woodwork,away_team_shots_woodwork,home_team_shots_blocked,away_team_shots_blocked,home_team_shots_off_target,away_team_shots_off_target,home_team_shots_wide,away_team_shots_wide,home_team_attacks,away_team_attacks,home_team_dangerous_attacks,away_team_dangerous_attacks,home_team_offsides,away_team_offsides,home_team_penalties,away_team_penalties,home_team_yellow_red_cards,away_team_yellow_red_cards,home_team_yellow_cards,away_team_yellow_cards,home_team_red_cards,away_team_red_cards,home_team_fouls,away_team_fouls,home_team_free_kicks,away_team_free_kicks,home_team_goal_kicks,away_team_goal_kicks,home_team_throw_ins,away_team_throw_ins,home_team_corners,away_team_corners
https://www.academiadasapostasbrasil.com/stats/match/brasil/brasileirao-serie-a/botafogo/atletico-pr/2217921/live,Botafogo,Atletico Pr,2016,3,2,1, 36% , 64% ,1,3,,, ,1,1,3,6,5,,,73,80,40,48,5,1,,,,,2,2,,,8,12,13,13,6,8,16,27,3,5
https://www.academiadasapostasbrasil.com/stats/match/brasil/brasileirao-serie-a/vitoria/corinthians/2217911/live,Vitoria,Corinthians,2016,2,3,2, 42% , 58% ,5,7,,,1, ,3, ,2,6,,,48,52,26,33,3,3,,,1, ,5,4,,,23,21,24,26,10,3,11,22,5,5
https://www.academiadasapostasbrasil.com/stats/match/brasil/brasileirao-serie-a/chapecoense/america-mineiro/2217918/live,Chapecoense,America Mineiro,2016,2,3,1, 62% , 38% ,4,2,,,,,2,1,2,3,,,55,47,39,17,3,1,1,1,,, ,4,,,10,24,25,13,5,6,27,27,6,3
https://www.academiadasapostasbrasil.com/stats/match/brasil/brasileirao-serie-a/sport/botafogo/2217920/live,Sport,Botafogo,2016,2,1,1, 56% , 44% ,8,1,,, ,2, ,1,3,10,,,65,57,34,32,1,5,,,,,3,2,,,14,10,15,15,16,6,14,11,10,1
https://www.academiadasapostasbrasil.com/stats/match/brasil/brasileirao-serie-a/gremio/flamengo/2217916/live,Gremio,Flamengo,2016,2,1, , 42% , 58% ,7,5,,,2, , ,4,7,4,,,71,76,44,47,3,5,,,,,3,2,,,17,7,13,20,4,8,18,24,11,5
https://www.academiadasapostasbrasil.com/stats/match/brasil/brasileirao-serie-a/flamengo/chapecoense/2217922/live,Flamengo,Chapecoense,2016,3,2,2, 59% , 41% ,1,4,,,,, ,1,4,4,,,54,43,30,26,3,3,1,1,,,4,1,1, ,9,23,26,12,5,7,15,18,2,5
https://www.academiadasapostasbrasil.com/stats/match/brasil/brasileirao-serie-a/figueirense/santos/2217928/live,Figueirense,Santos,2016,3,2,2, 47% , 53% ,3,1,,,,,4,1,2,5,,,57,53,32,29,2,1, ,2,,,2,3, ,1,19,11,13,21,11,6,34,13,7,2
https://www.academiadasapostasbrasil.com/stats/match/brasil/brasileirao-serie-a/sao-paulo/internacional/2217913/live,Sao Paulo,Internacional,2016,2,1,2, 55% , 45% ,5,3,,,,,1, ,8,4,,,68,66,44,34, ,2,,, ,1,4,6,,,9,16,18,9,10,12,30,18,11,5
https://www.academiadasapostasbrasil.com/stats/match/brasil/brasileirao-serie-a/coritiba/sao-paulo/2217927/live,Coritiba,Sao Paulo,2016,3,1,1, 46% , 54% ,2,9,,,1,1,1, ,7,4,,,70,76,40,36, ,1,,,,,2,2,,,18,12,13,18,9,11,18,24,6,3
https://www.academiadasapostasbrasil.com/stats/match/brasil/brasileirao-serie-a/santa-cruz/cruzeiro/2217930/live,Santa Cruz,Cruzeiro,2016,3,4,1, 40% , 60% , ,5,,,,,1,3,3,10,,,37,53,17,29,3,1,1, ,,,2,3,,,15,14,16,18,15,5,18,30,1,7
https://www.academiadasapostasbrasil.com/stats/match/brasil/brasileirao-serie-a/palmeiras/fluminense/2217924/live,Palmeiras,Fluminense,2016,3,2, , 49% , 51% ,6,2,,,,,3,3,3,6,,,47,41,31,21,1,3,,,,,1, ,,,20,12,15,21,10,11,23,27,8,4
https://www.academiadasapostasbrasil.com/stats/match/brasil/brasileirao-serie-a/america-mineiro/vitoria/2217929/live,America Mineiro,Vitoria,2016,3,1,1, 53% , 47% ,2, ,,,,,2,2,7,4,,,64,64,41,28,1,3,,, ,1,4,2,,,21,17,20,22,6,9,22,18,4,1
https://www.academiadasapostasbrasil.com/stats/match/brasil/brasileirao-serie-a/corinthians/ponte-preta/2217923/live,Corinthians,Ponte Preta,2016,3,3, , 55% , 45% ,4,1,,,,,2,2,3,3,,,66,58,38,33, ,1,,,,,3,3,,,22,15,16,22,8,11,14,20,5,3
https://www.academiadasapostasbrasil.com/stats/match/brasil/brasileirao-serie-a/internacional/sport/2217926/live,Internacional,Sport,2016,3,1, , 54% , 46% ,6,2,,,,, ,1,3,3,,,68,49,39,30,3,1,,,,,3,1,,,14,13,14,17,6,7,23,23,7,5
https://www.academiadasapostasbrasil.com/stats/match/brasil/brasileirao-serie-a/chapecoense/santa-cruz/2217938/live,Chapecoense,Santa Cruz,2016,4,1,1, 68% , 32% ,1,1,,,,,5,1,10, ,,,55,33,31,16, ,1,,,,,1,4,,,16,19,20,16,2,14,36,20,9,1
https://www.academiadasapostasbrasil.com/stats/match/brasil/brasileirao-serie-a/cruzeiro/america-mineiro/2217935/live,Cruzeiro,America Mineiro,2016,4,1,1, 63% , 37% ,6,3,,,,,1,1,15,2,,,64,44,48,24,1, ,,,,,1,1,,,7,9,9,8,7,19,37,18,15,4
https://www.academiadasapostasbrasil.com/stats/match/brasil/brasileirao-serie-a/atletico-mg/gremio/2217925/live,Atletico Mg,Gremio,2016,3, ,3, 61% , 39% ,4,2,,, ,1,5,1,5,3,,,80,68,49,34, ,1,,,,,1,5,,,8,14,15,8,2,13,32,19,5,4
https://www.academiadasapostasbrasil.com/stats/match/brasil/brasileirao-serie-a/atletico-pr/figueirense/2217937/live,Atletico Pr,Figueirense,2016,4,2,1, 49% , 51% ,6,3,,,1,2,,, ,4,,,66,62,30,32,3, ,,,,,2,1,,,17,16,16,20,11,6,35,33,7,5
https://www.academiadasapostasbrasil.com/stats/match/brasil/brasileirao-serie-a/sport/corinthians/2217940/live,Sport,Corinthians,2016,4, ,2, 56% , 44% ,2,2,,,1,1,2,1,6,6,,,49,36,24,17,4, ,,,,,2,1,,,6,12,12,11,10,12,23,16,8,1
https://www.academiadasapostasbrasil.com/stats/match/brasil/brasileirao-serie-a/vitoria/atletico-mg/2217931/live,Vitoria,Atletico Mg,2016,4,1,1, 50% , 50% ,7,8,,,1, ,2,1,4,5,,,51,45,40,33,1,1,,,,,5,6,,,19,15,17,21,8,11,16,18,4,5
https://www.academiadasapostasbrasil.com/stats/match/brasil/brasileirao-serie-a/fluminense/botafogo/2217932/live,Fluminense,Botafogo,2016,4,1, , 40% , 60% ,3,2,,,,,2,1,6,2,,,49,54,28,38,,,,,,,1,1,,,17,17,17,17,8,11,18,25,2,7
https://www.academiadasapostasbrasil.com/stats/match/brasil/brasileirao-serie-a/ponte-preta/flamengo/2217939/live,Ponte Preta,Flamengo,2016,4,1,2, 57% , 43% ,3,3,,,1, ,1, ,10,2,,,81,55,62,23,2,1,,, ,1,2,2,,,19,13,14,21,5,16,27,18,8,2
https://www.academiadasapostasbrasil.com/stats/match/brasil/brasileirao-serie-a/sao-paulo/palmeiras/2217933/live,Sao Paulo,Palmeiras,2016,4,1, , 49% , 51% ,5,3,,,,,1,1,6,2,,,79,56,43,31,3,3,,,,,2,5,,,18,21,24,21,5,9,21,17,13,2
https://www.academiadasapostasbrasil.com/stats/match/brasil/brasileirao-serie-a/corinthians/santos/2217943/live,Corinthians,Santos,2016,5,1, , 66% , 34% ,5,1,,,,,3, ,5,2,,,78,55,49,22, ,2,,,,, ,2,,,13,13,15,13,7,13,24,23,7,3
https://www.academiadasapostasbrasil.com/stats/match/brasil/brasileirao-serie-a/gremio/coritiba/2217936/live,Gremio,Coritiba,2016,4,2, , 52% , 48% ,2,2,,, ,1,3,1,3,5,,,54,52,38,34,1,3,1, ,,, ,3,,,18,17,20,19,6,5,20,27,4,2
https://www.academiadasapostasbrasil.com/stats/match/brasil/brasileirao-serie-a/coritiba/chapecoense/2217947/live,Coritiba,Chapecoense,2016,5,3,4, 50% , 50% ,3,5,,,,,,,5,3,,,64,51,43,28, ,1, ,2,,,5,4,,,14,23,24,14,4,16,32,16,6,9
https://www.academiadasapostasbrasil.com/stats/match/brasil/brasileirao-serie-a/internacional/atletico-pr/2217946/live,Internacional,Atletico Pr,2016,5,1, , 48% , 52% ,2,1,,, ,1,2,1,6,5,,,61,51,37,32,3,2,,,,,5,2,,,30,16,18,33,10,9,30,25,7,4
https://www.academiadasapostasbrasil.com/stats/match/brasil/brasileirao-serie-a/palmeiras/gremio/2217944/live,Palmeiras,Gremio,2016,5,4,3, 46% , 54% ,4,1,,, ,1,2,1,6,3,,,50,46,30,23,3,1,,,,,5,4,,,22,19,20,25,6,10,25,20,4,1
https://www.academiadasapostasbrasil.com/stats/match/brasil/brasileirao-serie-a/santos/internacional/2217934/live,Santos,Internacional,2016,4, ,1, 52% , 48% ,4,5,,,,,3, ,4,5,,,70,75,48,50,2,1,,,,,1,1,,,9,14,15,11,9,11,49,24,5,5
https://www.academiadasapostasbrasil.com/stats/match/brasil/brasileirao-serie-a/atletico-mg/fluminense/2217945/live,Atletico Mg,Fluminense,2016,5,1,1, 61% , 39% ,3,3,,,,,2,1,7,4,,,70,70,52,45,4,5,,,,,2,5,,,16,19,24,20,8,13,13,20, ,2
https://www.academiadasapostasbrasil.com/stats/match/brasil/brasileirao-serie-a/america-mineiro/ponte-preta/2217949/live,America Mineiro,Ponte Preta,2016,5,1,2, 54% , 46% ,3,4,,,,,3,1,4,7,,,70,70,45,44,5,2,,,,,1,3,,,7,16,18,12,8,10,24,26,3,7
https://www.academiadasapostasbrasil.com/stats/match/brasil/brasileirao-serie-a/flamengo/vitoria/2217942/live,Flamengo,Vitoria,2016,5,1, , 53% , 47% ,1,2,,,,,2, ,10,2,,,75,62,48,40,1,1,,,,,2,3,,,14,18,19,15,11,12,18,19,5,2
https://www.academiadasapostasbrasil.com/stats/match/brasil/brasileirao-serie-a/figueirense/sao-paulo/2217948/live,Figueirense,Sao Paulo,2016,5,1, , 44% , 56% ,4, ,,, ,1,2,3,7,7,,,55,64,27,36, ,1,,,,,2,1,,,16,16,19,16,9,8,33,42,5,5
https://www.academiadasapostasbrasil.com/stats/match/brasil/brasileirao-serie-a/santa-cruz/sport/2217950/live,Santa Cruz,Sport,2016,5, ,1, 50% , 50% ,2,6,,, ,2,2,1,4,5,,,55,44,23,24,1,2,,,1, ,6,2,,,22,13,17,25,7,9,28,21,6,2
https://www.academiadasapostasbrasil.com/stats/match/brasil/brasileirao-serie-a/botafogo/cruzeiro/2217941/live,Botafogo,Cruzeiro,2016,5, ,1, 49% , 51% ,1,1,,,2,1,,,2,12,,,77,84,30,40,3,2,,,,,1,3,,,11,23,25,14,14,5,24,25,9,7
https://www.academiadasapostasbrasil.com/stats/match/brasil/brasileirao-serie-a/america-mineiro/figueirense/2217959/live,America Mineiro,Figueirense,2016,6,1, , 52% , 48% ,2,7,,,1, ,1,1,12,4,,,58,56,47,35,1,2,,,,,2,3,,,20,15,17,21,7,14,21,32,9,2
https://www.academiadasapostasbrasil.com/stats/match/brasil/brasileirao-serie-a/atletico-pr/santa-cruz/2217957/live,Atletico Pr,Santa Cruz,2016,6,1, , 59% , 41% ,4,2,,,,,1,1,6,7,,,71,65,41,36, ,1,,,,, ,2,,,12,17,18,12,10,13,18,24,4,2
https://www.academiadasapostasbrasil.com/stats/match/brasil/brasileirao-serie-a/chapecoense/fluminense/2217958/live,Chapecoense,Fluminense,2016,6,,, 53% , 47% ,2,2,,,,,1, ,6,7,,,56,44,33,21, ,3,,,,,3, ,,,13,12,15,13,10,9,23,23,2,3
https://www.academiadasapostasbrasil.com/stats/match/brasil/brasileirao-serie-a/vitoria/internacional/2217951/live,Vitoria,Internacional,2016,6,1, , 51% , 49% ,3,4,,,,,1, ,1,6,,,46,47,30,40,1,1,,,,,1,6,,,15,18,19,16,13,5,33,28,2,5
https://www.academiadasapostasbrasil.com/stats/match/brasil/brasileirao-serie-a/santos/botafogo/2217954/live,Santos,Botafogo,2016,6,3, , 50% , 50% ,2,1,,,,,2,2,2,6,,,55,59,34,38,2,1, ,1,,,1,1,,,11,12,13,13,13,4,23,30,7,5
https://www.academiadasapostasbrasil.com/stats/match/brasil/brasileirao-serie-a/flamengo/palmeiras/2217952/live,Flamengo,Palmeiras,2016,6,1,2, 41% , 59% ,1,4,,,,,1,2,3,7,,,81,73,28,44,1,1, ,1,,,1,2,1, ,10,12,13,11,11,6,20,26,2,7
https://www.academiadasapostasbrasil.com/stats/match/brasil/brasileirao-serie-a/fluminense/gremio/2217962/live,Fluminense,Gremio,2016,7,1,1, 64% , 36% ,5,1,,,,,1,1,8, ,,,67,30,47,14,1, ,,,,,4,2, ,1,9,11,11,10,3,21,24,24,5,1
https://www.academiadasapostasbrasil.com/stats/match/brasil/brasileirao-serie-a/corinthians/coritiba/2217953/live,Corinthians,Coritiba,2016,6,1,1, 72% , 28% ,4,1,,,1, ,4, ,6,2,,,80,48,59,26,1,2,,,,,2,5,,,13,11,13,14,4,17,28,26,11,3
https://www.academiadasapostasbrasil.com/stats/match/brasil/brasileirao-serie-a/sport/atletico-mg/2217960/live,Sport,Atletico Mg,2016,6,4,4, 51% , 49% , ,1,,,,,1, ,6,6,,,55,47,28,27,2,2, ,2,,,1,3,,,8,14,17,10,10,7,20,17,2,4
https://www.academiadasapostasbrasil.com/stats/match/brasil/brasileirao-serie-a/cruzeiro/sao-paulo/2217955/live,Cruzeiro,Sao Paulo,2016,6, ,1, 58% , 42% ,1,2,,,,, ,2,10,5,,,63,49,44,26,4,2,,,,,2, ,,,11,9,11,16,11,10,31,30,3,5
https://www.academiadasapostasbrasil.com/stats/match/brasil/brasileirao-serie-a/internacional/america-mineiro/2217966/live,Internacional,America Mineiro,2016,7,3,1, 51% , 49% ,2,4,,,1, , ,1,5,8,,,63,59,44,42,1,1,,,,,2,3,,,16,14,15,17,10,10,27,26,3,9
https://www.academiadasapostasbrasil.com/stats/match/brasil/brasileirao-serie-a/ponte-preta/chapecoense/2217969/live,Ponte Preta,Chapecoense,2016,7,2,1, 54% , 46% ,1,2,,,,,2,1,6,4,,,71,73,40,32, ,1,,,,,3,4,,,22,22,23,22,14,10,26,17,9,3
https://www.academiadasapostasbrasil.com/stats/match/brasil/brasileirao-serie-a/palmeiras/corinthians/2217964/live,Palmeiras,Corinthians,2016,7,1, , 49% , 51% ,5,1,,, ,1,2, ,7,4,,,54,50,36,31,3,1,,,,,4,4,,,20,18,19,23,6,10,22,27,2,2
https://www.academiadasapostasbrasil.com/stats/match/brasil/brasileirao-serie-a/gremio/ponte-preta/2217956/live,Gremio,Ponte Preta,2016,6,1, , 66% , 34% ,10,4,,,1,1,3, ,10,3,,,78,37,49,21,,,,,,,2,4,1,1,15,12,12,15,8,16,30,19,10,2
https://www.academiadasapostasbrasil.com/stats/match/brasil/brasileirao-serie-a/botafogo/vitoria/2217961/live,Botafogo,Vitoria,2016,7,1,1, 46% , 54% ,5,5,,,1,1, ,5,3,3,,,68,71,41,42,5,1,,,,,3,1,,,20,18,19,25,4,6,25,33,6,8
https://www.academiadasapostasbrasil.com/stats/match/brasil/brasileirao-serie-a/sao-paulo/atletico-pr/2217963/live,Sao Paulo,Atletico Pr,2016,7,1,2, 60% , 40% ,3,3,,,3, ,,,5,1,,,78,57,52,31,1,1,,,,,1,2,,,12,18,19,13,6,8,37,25,4,4
https://www.academiadasapostasbrasil.com/stats/match/brasil/brasileirao-serie-a/coritiba/sport/2217967/live,Coritiba,Sport,2016,7,3,2, 54% , 46% ,4, ,,, ,1,,,6,2,,,83,65,45,25,4,1,,,1,1,5,4,,,18,25,26,22,5,16,26,23,7, 
https://www.academiadasapostasbrasil.com/stats/match/brasil/brasileirao-serie-a/sao-paulo/vitoria/2217973/live,Sao Paulo,Vitoria,2016,8,2, , 55% , 45% ,3,2,,,,,3,2,1,5,,,76,69,41,35,4,2,,,,,5,2,,,21,23,25,25,12,6,24,22,3,2
https://www.academiadasapostasbrasil.com/stats/match/brasil/brasileirao-serie-a/ponte-preta/atletico-pr/2217979/live,Ponte Preta,Atletico Pr,2016,8,3,2, 51% , 49% ,2,1,,, ,1,2,2,8,3,,,65,65,38,30,2, ,,,,, ,2,,,9,15,15,11,6,11,21,26,4,4
https://www.academiadasapostasbrasil.com/stats/match/brasil/brasileirao-serie-a/santa-cruz/santos/2217970/live,Santa Cruz,Santos,2016,7, ,2, 50% , 50% ,4,4,,,,,2, ,7,5,,,56,38,30,17,,,,,,,1,2,,,18,11,11,18,9,17,18,20,6,3
https://www.academiadasapostasbrasil.com/stats/match/brasil/brasileirao-serie-a/figueirense/flamengo/2217968/live,Figueirense,Flamengo,2016,7,1, , 44% , 56% ,4,10,,,,, ,3,2,4,,,48,58,29,46,1, ,,,,,2,2,,,16,14,16,17,12,3,25,32,4,4
https://www.academiadasapostasbrasil.com/stats/match/brasil/brasileirao-serie-a/atletico-mg/cruzeiro/2217965/live,Atletico Mg,Cruzeiro,2016,7,2,3, 60% , 40% ,2,3,,,,,3, ,3,3,,,60,56,48,41,4,1,,, ,1,4,6,1,2,15,15,16,19,9,8,22,27,7,4
https://www.academiadasapostasbrasil.com/stats/match/brasil/brasileirao-serie-a/botafogo/america-mineiro/2217971/live,Botafogo,America Mineiro,2016,8,3,1, 50% , 50% ,8,1,,,,,3,2,9,4,,,74,65,44,31,2,1,2, ,,,2,2,,,17,18,19,19,8,13,29,28,5,2
https://www.academiadasapostasbrasil.com/stats/match/brasil/brasileirao-serie-a/chapecoense/gremio/2217978/live,Chapecoense,Gremio,2016,8,3,3, 48% , 52% ,2,2,,, ,1, ,2,2,8,,,36,55,19,33,,,1, ,,,2,2,,,19,14,14,19,8,7,34,18,7,5
https://www.academiadasapostasbrasil.com/stats/match/brasil/brasileirao-serie-a/internacional/atletico-mg/2217976/live,Internacional,Atletico Mg,2016,8,2, , 44% , 56% ,4,6,,,1, , ,1,2,4,,,58,52,32,33,5,1,,,,,2,1,,,22,12,13,27,5,7,25,27,7,5
https://www.academiadasapostasbrasil.com/stats/match/brasil/brasileirao-serie-a/coritiba/palmeiras/2217977/live,Coritiba,Palmeiras,2016,8,2,2, 42% , 58% ,5,1,,,,,1,1, ,4,,,66,72,36,46,1,2,,,,,4,3,,,14,19,21,15,11,5,23,26,6,4
https://www.academiadasapostasbrasil.com/stats/match/brasil/brasileirao-serie-a/santa-cruz/figueirense/2217980/live,Santa Cruz,Figueirense,2016,8,1, , 53% , 47% ,4,2,,,,,1,1,3,4,,,49,39,31,14,3, ,,,,,3,3, ,1,23,8,8,27,7,7,35,32,9,3
https://www.academiadasapostasbrasil.com/stats/match/brasil/brasileirao-serie-a/cruzeiro/flamengo/2217975/live,Cruzeiro,Flamengo,2016,8, ,1, 62% , 38% ,4,3,,,1, ,1, ,10,5,,,57,49,49,31, ,4,,,,,,,,,8,8,12,9,8,14,36,25,9,5
https://www.academiadasapostasbrasil.com/stats/match/brasil/brasileirao-serie-a/fluminense/corinthians/2217972/live,Fluminense,Corinthians,2016,8,1, , 45% , 55% ,2,3,,,,,3,4,5,6,,,83,76,41,44,5,1,1, , ,1,2,1,,,12,7,8,17,9,9,11,23,4,9
https://www.academiadasapostasbrasil.com/stats/match/brasil/brasileirao-serie-a/santos/sport/2217974/live,Santos,Sport,2016,8,2, , 57% , 43% ,6,5,,,,,1,2,4,4,,,64,67,43,43,2, ,,,,,1,3,,,10,10,10,12,8,6,16,26,9,5
https://www.academiadasapostasbrasil.com/stats/match/brasil/brasileirao-serie-a/sport/fluminense/2217990/live,Sport,Fluminense,2016,9,2,1, 40% , 60% ,1,2,,,1,1,1,5,3,9,,,45,48,19,23,2,3,,,,,2, ,,,11,13,16,13,11,8,17,27,2,7
https://www.academiadasapostasbrasil.com/stats/match/brasil/brasileirao-serie-a/america-mineiro/coritiba/2217989/live,America Mineiro,Coritiba,2016,9,2,1, 49% , 51% ,1,5,,, ,1,4,5,7,2,,,71,64,51,43,3,2,,,,, ,3,,,17,11,13,20,5,12,31,25,3,3
https://www.academiadasapostasbrasil.com/stats/match/brasil/brasileirao-serie-a/figueirense/internacional/2217988/live,Figueirense,Internacional,2016,9,3,2, 48% , 52% ,4,7,,,2, ,1,3,5,7,,,54,61,35,46,4, ,1, ,,,3, ,,,15,13,13,20,10,8,25,39,7,12
https://www.academiadasapostasbrasil.com/stats/match/brasil/brasileirao-serie-a/atletico-mg/ponte-preta/2217985/live,Atletico Mg,Ponte Preta,2016,9,3, , 52% , 48% ,9,2,,,,,1, ,4,4,,,62,55,46,34,1,1,,,,, ,1,,,11,17,18,12,7,12,14,20,10,3
https://www.academiadasapostasbrasil.com/stats/match/brasil/brasileirao-serie-a/palmeiras/santa-cruz/2217984/live,Palmeiras,Santa Cruz,2016,9,3,1, 58% , 42% ,7,3,,, ,1,3,1,7,5,,,62,49,46,27,3, ,,, ,1,1,4,,,16,24,24,20,10,14,22,18,2,3
https://www.academiadasapostasbrasil.com/stats/match/brasil/brasileirao-serie-a/vitoria/chapecoense/2217981/live,Vitoria,Chapecoense,2016,9,1,2, 56% , 44% ,5,2,,,1, ,7,2,10,2,,,55,39,42,27,2,2,,,,,1,4,,,17,14,18,19,4,13,18,16,11,2
https://www.academiadasapostasbrasil.com/stats/match/brasil/brasileirao-serie-a/atletico-pr/santos/2217987/live,Atletico Pr,Santos,2016,9,1, , 39% , 61% ,5,3,,,1,1,,,2,3,,,73,79,39,44,1,2,,,,,2,1,,,17,6,8,18,16,12,26,35,3,5
https://www.academiadasapostasbrasil.com/stats/match/brasil/brasileirao-serie-a/ponte-preta/cruzeiro/2217999/live,Ponte Preta,Cruzeiro,2016,10, ,4, 60% , 40% ,5,1,,,,,5, ,5,1,,,79,56,42,27,2, , ,2,,,4,4,,,10,14,14,12,3,11,44,31,12,2
https://www.academiadasapostasbrasil.com/stats/match/brasil/brasileirao-serie-a/santa-cruz/flamengo/2218000/live,Santa Cruz,Flamengo,2016,10, ,1, 48% , 52% ,5, ,,,,,4, ,6,7,,,53,45,32,22,2,2,,,,,1, ,,,12,13,15,15,12,10,36,22,7,3
