Nautico;Vitoria;2013;2; ; 3 ; 53% ; 47% ; 10 ; 1 ; 10 ; 1 ; ; 1 ;;; 9 ; ; 9 ; ; 58 ; 31 ; 36 ; 16 ; 7 ; 1 ;;;;; 1 ; 5 ;;; 9 ; 26 ; 27 ; 16 ; 2 ; 14 ; 18 ; 16 ; 8 ; 7 
Internacional;Criciuma;2013;2; 2 ; ; 55% ; 45% ; 5 ; 1 ; 5 ; 1 ; 1 ; 1 ;;; 11 ; 6 ; 11 ; 6 ; 75 ; 77 ; 48 ; 54 ; 5 ; 3 ;;;;; 1 ; ;;; 10 ; 6 ; 9 ; 15 ; 10 ; 11 ; 24 ; 15 ; 5 ; 2 
Atletico Mg;Gremio;2013;2; 2 ; ; 48% ; 52% ; 4 ; 1 ; 4 ; 1 ; 1 ; 1 ; 1 ; 2 ; 5 ; 4 ; 5 ; 4 ; 57 ; 58 ; 31 ; 30 ; 1 ; 2 ; 1 ; ;;; 3 ; 3 ;;; 23 ; 8 ; 10 ; 25 ; 6 ; 7 ; 13 ; 21 ; 6 ; 5 
Portuguesa;Fluminense;2013;2; 2 ; 1 ; 46% ; 54% ; 2 ; 4 ; 2 ; 4 ;;; 1 ; 2 ; 5 ; 5 ; 5 ; 5 ; 59 ; 69 ; 33 ; 41 ; 2 ; 2 ;;;;; 4 ; 2 ;;; 21 ; 12 ; 14 ; 23 ; 7 ; 6 ; 30 ; 30 ; 7 ; 3 
Botafogo;Cruzeiro;2013;3; 2 ; 1 ; 47% ; 53% ;;; 3 ; 6 ; 1 ; 1 ;;;;; 4 ; 11 ; 29 ; 67 ; 17 ; 42 ; 4 ; 3 ; 1 ; ;;; 3 ; 2 ;;; 16 ; 20 ; 24 ; 20 ; 12 ; 3 ; 19 ; 31 ; 6 ; 5 
Atletico Pr;Flamengo;2013;3; 2 ; 2 ; 50% ; 50% ;;; 7 ; 5 ; ; 1 ;;;;; 11 ; 8 ; 72 ; 66 ; 41 ; 44 ; 2 ; 4 ;;;;; 1 ; 4 ;;; 18 ; 13 ; 17 ; 20 ; 10 ; 15 ; 16 ; 21 ; 6 ; 12 
Santos;Gremio;2013;3; 1 ; 1 ; 53% ; 47% ;;; 7 ; 2 ;;;;;;; 5 ; 4 ; 63 ; 44 ; 37 ; 26 ; 2 ; 6 ; 1 ; ;;; 2 ; 5 ;;; 7 ; 15 ; 21 ; 9 ; 7 ; 10 ; 19 ; 19 ; 5 ; 2 
Vitoria;Vasco;2013;3; 2 ; ; 52% ; 48% ; 1 ; 1 ; 1 ; 1 ;;;;; 6 ; 6 ; 6 ; 6 ; 65 ; 63 ; 41 ; 40 ; 7 ; 7 ; 1 ; ;;; ; 2 ;;; 16 ; 14 ; 22 ; 23 ; 14 ; 14 ; 19 ; 20 ; 4 ; 3 
Goias;Corinthians;2013;2; 1 ; 1 ; 39% ; 61% ; ; 1 ; ; 1 ;;;;; 5 ; 6 ; 5 ; 6 ; 53 ; 62 ; 32 ; 32 ; 7 ; 3 ;;;;; 5 ; 2 ;;; 22 ; 17 ; 20 ; 29 ; 8 ; 13 ; 18 ; 22 ; 7 ; 4 
Sao Paulo;Goias;2013;4; ; 1 ; 71% ; 29% ;;; 8 ; 3 ;;; 4 ; ;;; 11 ; 4 ; 63 ; 38 ; 42 ; 18 ; 2 ; 1 ; ; ;;; 3 ; 4 ;;; 6 ; 34 ; 35 ; 8 ; 8 ; 14 ; 23 ; 17 ; 7 ; 6 
Corinthians;Ponte Preta;2013;3; 1 ; ; 59% ; 41% ; 4 ; 5 ; 4 ; 5 ; ; 1 ;;; 9 ; 6 ; 9 ; 6 ; 75 ; 58 ; 45 ; 39 ; 1 ; 6 ;;;;; 1 ; ;;; 12 ; 13 ; 19 ; 13 ; 5 ; 10 ; 34 ; 24 ; 8 ; 3 
Atletico Mg;Sao Paulo;2013;3;;; 49% ; 51% ; 7 ; 1 ; 7 ; 1 ;;;;; 8 ; 5 ; 8 ; 5 ; 49 ; 42 ; 30 ; 24 ; 2 ; 1 ;;;;; 5 ; 2 ; ; 1 ; 26 ; 17 ; 18 ; 29 ; 6 ; 9 ; 19 ; 31 ; 9 ; 6 
Nautico;Portuguesa;2013;3; 2 ; 2 ; 50% ; 50% ; 1 ; 3 ; 1 ; 3 ; 1 ; 1 ;;; 9 ; 7 ; 9 ; 7 ; 48 ; 42 ; 24 ; 31 ; 2 ; 2 ;;;;; 4 ; 2 ; ; ; 17 ; 16 ; 18 ; 19 ; 8 ; 9 ; 28 ; 15 ; 7 ; 3 
Internacional;Bahia;2013;3; 1 ; 2 ; 63% ; 37% ; 4 ; 1 ; 4 ; 1 ; 1 ; ;;; 19 ; 4 ; 19 ; 4 ; 69 ; 60 ; 51 ; 30 ; 1 ; ;;;;; 3 ; 8 ;;; 15 ; 24 ; 24 ; 16 ; 4 ; 22 ; 33 ; 15 ; 10 ; 4 
Criciuma;Santos;2013;4; 3 ; 1 ; 41% ; 59% ; 2 ; 2 ; 2 ; 2 ;;; ; 1 ; 4 ; 7 ; 4 ; 7 ; 57 ; 62 ; 35 ; 33 ; 3 ; 3 ; 1 ; ;;; 1 ; 4 ;;; 28 ; 13 ; 16 ; 31 ; 6 ; 6 ; 24 ; 36 ; 9 ; 5 
Fluminense;Criciuma;2013;3; 3 ; ; 57% ; 43% ; 3 ; 3 ; 3 ; 3 ; 1 ; ;;; 10 ; 4 ; 10 ; 4 ; 66 ; 53 ; 41 ; 30 ; 1 ; 2 ; 1 ; ;;; ; 2 ;;; 14 ; 19 ; 21 ; 15 ; 7 ; 11 ; 21 ; 18 ; 3 ; 5 
Goias;Coritiba;2013;3; 1 ; 1 ; 49% ; 51% ;;; 9 ; 3 ;;;;;;; 9 ; 3 ; 76 ; 53 ; 31 ; 27 ; 3 ; 3 ;;;;; ; 2 ;;; 12 ; 19 ; 22 ; 15 ; 6 ; 14 ; 14 ; 14 ; 5 ; 2 
Cruzeiro;Corinthians;2013;4; 1 ; ; 55% ; 45% ; 6 ; 3 ; 6 ; 3 ;;; 3 ; 1 ; 8 ; 3 ; 8 ; 3 ; 72 ; 47 ; 44 ; 19 ; 7 ; 3 ; 1 ; ; ; 1 ; 1 ; 3 ;;; 15 ; 13 ; 16 ; 22 ; 4 ; 13 ; 27 ; 25 ; 6 ; 1 
Gremio;Vitoria;2013;4; 1 ; ; 51% ; 49% ; 6 ; ; 6 ; ; 1 ; ; 3 ; 1 ; 8 ; 4 ; 8 ; 4 ; 47 ; 40 ; 32 ; 20 ; 3 ; 2 ;;;;; 3 ; 2 ;;; 15 ; 19 ; 22 ; 18 ; 7 ; 11 ; 18 ; 23 ; 10 ; 8 
Ponte Preta;Atletico Pr;2013;4; 3 ; 4 ; 50% ; 50% ;;; 4 ; 2 ; 1 ; ; ; 2 ;;; 6 ; 12 ; 62 ; 60 ; 35 ; 35 ; 6 ; ;;;;; 3 ; 2 ;;; 24 ; 11 ; 11 ; 30 ; 15 ; 7 ; 28 ; 21 ; 8 ; 3 
Flamengo;Nautico;2013;4; ; 1 ; 68% ; 32% ;;; 3 ; 2 ;;; 7 ; 3 ;;; 10 ; 5 ; 60 ; 42 ; 42 ; 22 ; ; 2 ;;; 1 ; ; 1 ; 2 ;;; 9 ; 18 ; 18 ; 10 ; 8 ; 13 ; 27 ; 20 ; 15 ; 3 
Portuguesa;Internacional;2013;4; 1 ; 1 ; 44% ; 56% ; 5 ; 5 ; 5 ; 5 ; 1 ; ; 3 ; 5 ; 5 ; 3 ; 5 ; 3 ; 65 ; 76 ; 39 ; 47 ; 1 ; 4 ;;;;; 2 ; 4 ; 1 ; ; 26 ; 17 ; 21 ; 27 ; 7 ; 3 ; 35 ; 21 ; 8 ; 6 
Bahia;Botafogo;2013;4; 2 ; 1 ; 44% ; 56% ; 3 ; 2 ; 3 ; 2 ; ; 1 ;;; 7 ; 7 ; 7 ; 7 ; 48 ; 56 ; 21 ; 26 ; 2 ; ;;;;; 2 ; 2 ;;; 22 ; 24 ; 24 ; 24 ; 14 ; 12 ; 10 ; 23 ; 5 ; 4 
Coritiba;Fluminense;2013;4; 2 ; 1 ; 55% ; 45% ;;; 2 ; 7 ;;; ; 2 ;;; 3 ; 4 ; 66 ; 63 ; 41 ; 37 ; 1 ; 2 ;;;;; 2 ; 1 ;;; 18 ; 16 ; 18 ; 19 ; 10 ; 7 ; 24 ; 16 ; 3 ; 11 
Vasco;Atletico Mg;2013;4; 2 ; ; 44% ; 56% ; 3 ; 6 ; 3 ; 6 ;;; 2 ; 1 ; 3 ; 10 ; 3 ; 10 ; 41 ; 53 ; 22 ; 31 ; 2 ; 5 ;;;;; 3 ; 1 ;;; 13 ; 18 ; 23 ; 15 ; 11 ; 5 ; 17 ; 17 ; 6 ; 10 
Vasco;Bahia;2013;5; 1 ; 1 ; 64% ; 36% ; 3 ; 3 ; 3 ; 3 ; 1 ; ; 1 ; ; 6 ; 5 ; 6 ; 5 ; 46 ; 40 ; 26 ; 22 ; 1 ; 2 ; 1 ; ; ; 1 ; 3 ; 4 ;;; 24 ; 26 ; 28 ; 25 ; 10 ; 8 ; 27 ; 16 ; 4 ; 3 
Criciuma;Flamengo;2013;5; ; 3 ; 44% ; 56% ; 4 ; 10 ; 4 ; 10 ;;; 1 ; 5 ; 5 ; 7 ; 5 ; 7 ; 53 ; 50 ; 31 ; 39 ; 3 ; 1 ;;;;; ; 2 ; 1 ; ; 11 ; 12 ; 13 ; 14 ; 9 ; 5 ; 20 ; 19 ; 6 ; 5 
Cruzeiro;Internacional;2013;5; 2 ; 2 ; 42% ; 58% ;;; 2 ; 5 ;;; 1 ; ;;; 5 ; 4 ; 64 ; 50 ; 29 ; 28 ; 1 ; 8 ; 1 ; ;;; 2 ; 4 ; 1 ; ; 10 ; 14 ; 22 ; 11 ; 7 ; 7 ; 17 ; 25 ; 3 ; 4 
Corinthians;Portuguesa;2013;5;;; 59% ; 41% ; 1 ; 1 ; 1 ; 1 ; 2 ; ; ; 1 ; 5 ; 3 ; 5 ; 3 ; 62 ; 39 ; 35 ; 18 ; 3 ; 4 ;;;;; ; 4 ;;; 15 ; 14 ; 18 ; 18 ; 5 ; 12 ; 38 ; 24 ; 12 ; 3 
Vitoria;Atletico Pr;2013;5; 3 ; 2 ; 47% ; 53% ; 4 ; 6 ; 4 ; 6 ; ; 2 ;;; 4 ; 6 ; 4 ; 6 ; 67 ; 68 ; 40 ; 49 ; 3 ; 6 ;;;;;;;;; 13 ; 16 ; 22 ; 16 ; 9 ; 7 ; 10 ; 25 ; 3 ; 6 
Fluminense;Goias;2013;5; 2 ; 1 ; 57% ; 43% ;;; 6 ; 1 ;;; 1 ; ;;; 7 ; 4 ; 50 ; 45 ; 34 ; 26 ; ; 5 ;;;;; 3 ; 4 ; 1 ; ; 17 ; 13 ; 18 ; 17 ; 10 ; 13 ; 17 ; 20 ; 7 ; 4 
Coritiba;Nautico;2013;5; 1 ; ; 52% ; 48% ;;; 3 ; 4 ;;; 3 ; ;;; 6 ; 5 ; 74 ; 67 ; 47 ; 32 ; 5 ; 2 ;;;;; 3 ; 2 ;;; 22 ; 10 ; 12 ; 27 ; 6 ; 11 ; 18 ; 20 ; 9 ; 4 
Ponte Preta;Botafogo;2013;5; ; 2 ; 49% ; 51% ;;; 3 ; 2 ; ; 2 ; ; 2 ;;; 8 ; 3 ; 53 ; 59 ; 29 ; 40 ; 3 ; ;;;;; 4 ; 3 ;;; 22 ; 19 ; 19 ; 25 ; 10 ; 8 ; 25 ; 36 ; 3 ; 9 
Gremio;Sao Paulo;2013;5; 1 ; 1 ; 56% ; 44% ;;; 4 ; ; 1 ; ; ; 1 ;;; 10 ; 8 ; 64 ; 40 ; 36 ; 23 ; 1 ; 5 ;;;;; 4 ; 6 ;;; 23 ; 22 ; 28 ; 25 ; 6 ; 14 ; 30 ; 16 ; 10 ; 4 
Flamengo;Coritiba;2013;6; 2 ; 2 ; 52% ; 48% ;;; 7 ; 4 ; ; 1 ; 1 ; 2 ;;; 5 ; 5 ; 63 ; 58 ; 31 ; 28 ; 1 ; ; 1 ; ;;; 1 ; 3 ;;; 14 ; 11 ; 11 ; 15 ; 8 ; 7 ; 28 ; 19 ; 10 ; 5 
Bahia;Corinthians;2013;6; ; 2 ; 53% ; 47% ; 2 ; 3 ; 2 ; 3 ;;; 2 ; 1 ; 3 ; 3 ; 3 ; 3 ; 60 ; 51 ; 22 ; 21 ; 1 ; 1 ;;;;; 2 ; ;;; 18 ; 24 ; 25 ; 19 ; 4 ; 7 ; 22 ; 12 ; 6 ; 5 
Sao Paulo;Santos;2013;6; ; 2 ; 59% ; 41% ;;; 4 ; 3 ;;; 3 ; ;;; 5 ; 8 ; 61 ; 46 ; 36 ; 24 ; 3 ; 1 ;;;;; 2 ; 1 ;;; 16 ; 15 ; 16 ; 19 ; 10 ; 9 ; 20 ; 18 ; 8 ; 3 
Santos;Atletico Mg;2013;5; 1 ; ; 49% ; 51% ; 3 ; 1 ; 3 ; 1 ;;; 2 ; 1 ; 5 ; 3 ; 5 ; 3 ; 51 ; 56 ; 24 ; 29 ; 5 ; 5 ;;;;; 3 ; 2 ; ; 1 ; 16 ; 16 ; 21 ; 21 ; 10 ; 7 ; 17 ; 24 ; 4 ; 7 
Portuguesa;Cruzeiro;2013;6; 1 ; 1 ; 52% ; 48% ; ; 5 ; ; 5 ; ; 1 ; 2 ; 4 ; 6 ; 5 ; 6 ; 5 ; 48 ; 51 ; 27 ; 31 ; 2 ; ;;;;; 3 ; 2 ;;; 18 ; 18 ; 18 ; 20 ; 9 ; 11 ; 27 ; 22 ; 5 ; 10 
Nautico;Ponte Preta;2013;6; 1 ; 3 ; 52% ; 48% ;;; 8 ; 3 ;;; 3 ; ;;; 6 ; 4 ; 58 ; 36 ; 27 ; 12 ; 1 ; 1 ;;;;; ; 1 ;;; 15 ; 21 ; 22 ; 16 ; 4 ; 11 ; 26 ; 15 ; 10 ; 4 
Atletico Pr;Gremio;2013;6; 1 ; 1 ; 53% ; 47% ;;; 1 ; 1 ; ; 1 ; 1 ; ;;; 11 ; 2 ; 72 ; 71 ; 47 ; 28 ; 1 ; 5 ;;;;; 2 ; 1 ;;; 15 ; 11 ; 16 ; 16 ; 6 ; 17 ; 39 ; 26 ; 5 ; 2 
Internacional;Vasco;2013;6; 5 ; 3 ; 63% ; 37% ;;; 3 ; 2 ;;; ; 1 ;;; 8 ; 6 ; 56 ; 49 ; 41 ; 29 ; 3 ; 1 ;;;;; 1 ; 1 ;;; 16 ; 16 ; 17 ; 19 ; 10 ; 10 ; 18 ; 20 ; 3 ; 3 
Goias;Vitoria;2013;6; 1 ; ; 53% ; 47% ; 4 ; 3 ; 4 ; 3 ; ; 1 ; 2 ; ; 7 ; 4 ; 7 ; 4 ; 63 ; 76 ; 33 ; 39 ; 4 ; 2 ;;;;; 1 ; 1 ;;; 18 ; 11 ; 13 ; 22 ; 11 ; 11 ; 13 ; 24 ; 6 ; 12 
Botafogo;Fluminense;2013;6; 1 ; ; 47% ; 53% ;;; 4 ; 5 ;;; ; 1 ;;; 6 ; 10 ; 38 ; 50 ; 19 ; 29 ; 3 ; 2 ;;;;; 3 ; 2 ;;; 15 ; 15 ; 17 ; 18 ; 11 ; 9 ; 11 ; 22 ; 3 ; 5 
Atletico Mg;Criciuma;2013;6; 3 ; 2 ; 56% ; 44% ; 5 ; 1 ; 5 ; 1 ; 1 ; ; 3 ; ; 8 ; 3 ; 8 ; 3 ; 55 ; 39 ; 34 ; 17 ; 1 ; 2 ;;;;; 2 ; 5 ;;; 17 ; 29 ; 32 ; 18 ; 6 ; 13 ; 25 ; 27 ; 7 ; 2 
Corinthians;Atletico Mg;2013;7; ; 1 ; 55% ; 45% ; 6 ; ; 6 ; ;;; 3 ; 2 ; 4 ; 4 ; 4 ; 4 ; 58 ; 53 ; 30 ; 20 ; 2 ; 5 ;;;;; 2 ; 3 ;;; 16 ; 26 ; 31 ; 18 ; 9 ; 8 ; 25 ; 30 ; 5 ; 3 
Ponte Preta;Bahia;2013;7;;; 53% ; 47% ; 5 ; 2 ; 5 ; 2 ;;; 1 ; 2 ; 4 ; 1 ; 4 ; 1 ; 52 ; 50 ; 36 ; 23 ; 3 ; 2 ; 2 ; ;;; 3 ; 7 ;;; 25 ; 24 ; 26 ; 28 ; 6 ; 10 ; 27 ; 28 ; 5 ; 
Fluminense;Internacional;2013;7; 2 ; 3 ; 66% ; 34% ;;; 9 ; 2 ;;;;;;; 11 ; 1 ; 60 ; 21 ; 49 ; 12 ; 1 ; 4 ;;;;; 1 ; 2 ;;; 23 ; 14 ; 18 ; 24 ; 2 ; 16 ; 16 ; 14 ; 10 ; 5 
Santos;Portuguesa;2013;7; 4 ; 1 ; 41% ; 59% ; 3 ; 5 ; 3 ; 5 ; ; 2 ;;; 7 ; 6 ; 7 ; 6 ; 38 ; 52 ; 25 ; 35 ; 3 ; 3 ;;;;; 1 ; 1 ;;; 10 ; 11 ; 14 ; 13 ; 6 ; 7 ; 15 ; 20 ; 7 ; 14 
Vitoria;Sao Paulo;2013;7; 3 ; 2 ; 42% ; 58% ; 1 ; 2 ; 1 ; 2 ;;; 4 ; 1 ; 6 ; 5 ; 6 ; 5 ; 46 ; 51 ; 26 ; 34 ; ; 5 ; 1 ; ; ; 1 ; 2 ; 4 ;;; 17 ; 15 ; 21 ; 17 ; 7 ; 8 ; 24 ; 15 ; 5 ; 4 
Criciuma;Goias;2013;7;;; 60% ; 40% ; 5 ; 3 ; 5 ; 3 ; 1 ; ; 4 ; 3 ; 5 ; 8 ; 5 ; 8 ; 70 ; 72 ; 49 ; 37 ; 1 ; ;;;;; 1 ; 3 ;;; 20 ; 25 ; 25 ; 21 ; 9 ; 10 ; 42 ; 27 ; 8 ; 4 
Botafogo;Nautico;2013;8; 2 ; ; 65% ; 35% ;;; 4 ; 8 ; 1 ; ; 2 ; ;;; 11 ; 6 ; 70 ; 58 ; 51 ; 32 ; 1 ; ;;;;; 2 ; 3 ;;; 17 ; 16 ; 17 ; 18 ; 7 ; 14 ; 25 ; 21 ; 10 ; 3 
Gremio;Botafogo;2013;7; 2 ; 1 ; 40% ; 60% ;;; 2 ; 8 ;;; 2 ; 2 ;;; 5 ; 6 ; 46 ; 63 ; 25 ; 46 ; ; 1 ;;;;; 3 ; 2 ;;; 14 ; 14 ; 15 ; 14 ; 9 ; 11 ; 23 ; 29 ; 4 ; 13 
Sao Paulo;Cruzeiro;2013;8; ; 3 ; 59% ; 41% ;;; 6 ; 3 ; 1 ; ; 7 ; ;;; 7 ; 6 ; 79 ; 66 ; 50 ; 29 ; 1 ; ;;;;;;;;; 14 ; 25 ; 25 ; 15 ; 6 ; 11 ; 25 ; 18 ; 7 ; 3 
Cruzeiro;Nautico;2013;7; 3 ; ; 62% ; 38% ;;; 7 ; 5 ;;; 1 ; 3 ;;; 9 ; 5 ; 57 ; 46 ; 38 ; 30 ; 1 ; 1 ;;;;; 1 ; 3 ;;; 14 ; 16 ; 17 ; 15 ; 7 ; 13 ; 23 ; 28 ; 11 ; 10 
Coritiba;Atletico Pr;2013;7; 1 ; ; 47% ; 53% ;;; 2 ; 5 ;;; ; 1 ;;; 4 ; 8 ; 58 ; 65 ; 26 ; 36 ; 3 ; 1 ;;;;; 3 ; 3 ; ; ; 17 ; 24 ; 25 ; 20 ; 12 ; 8 ; 30 ; 31 ; 4 ; 10 
Vasco;Flamengo;2013;7; ; 1 ; 46% ; 54% ;;; 3 ; 3 ;;; 1 ; 2 ;;; 3 ; 11 ; 53 ; 53 ; 37 ; 39 ; ; 2 ;;;;; 4 ; 1 ;;; 19 ; 12 ; 14 ; 20 ; 20 ; 10 ; 24 ; 29 ; 2 ; 3 
Vitoria;Bahia;2013;8;;; 56% ; 44% ; 3 ; 1 ; 3 ; 1 ;;; 2 ; 3 ; 8 ; 11 ; 8 ; 11 ; 51 ; 48 ; 37 ; 30 ; ; 4 ;;;;; ; 3 ;;; 21 ; 12 ; 16 ; 21 ; 18 ; 11 ; 15 ; 14 ; 3 ; 5 
Atletico Pr;Corinthians;2013;8; 1 ; 1 ; 44% ; 56% ; 5 ; 3 ; 5 ; 3 ; 1 ; ; ; 1 ; 4 ; 1 ; 4 ; 1 ; 84 ; 69 ; 61 ; 37 ; 4 ; 3 ;;;;; 3 ; 4 ;;; 19 ; 24 ; 27 ; 23 ; 3 ; 14 ; 31 ; 38 ; 8 ; 
Internacional;Flamengo;2013;8; 1 ; ; 61% ; 39% ;;; 3 ; 3 ;;; ; 1 ;;; 11 ; 5 ; 69 ; 63 ; 49 ; 44 ; 1 ; 2 ;;;;; ; 1 ;;; 10 ; 18 ; 20 ; 11 ; 8 ; 14 ; 11 ; 30 ; 3 ; 4 
Criciuma;Gremio;2013;8; 2 ; 1 ; 67% ; 33% ; 3 ; 2 ; 3 ; 2 ;;; 1 ; 1 ; 9 ; 4 ; 9 ; 4 ; 61 ; 47 ; 53 ; 25 ; 4 ; 1 ;;;;; 2 ; 1 ; ; 2 ; 18 ; 13 ; 14 ; 22 ; 3 ; 17 ; 27 ; 25 ; 6 ; 6 
Goias;Portuguesa;2013;8; 2 ; 1 ; 48% ; 52% ; 4 ; 1 ; 4 ; 1 ; 2 ; ; 1 ; 2 ; 7 ; 4 ; 7 ; 4 ; 63 ; 58 ; 34 ; 27 ; ; 3 ;;;;; 2 ; 2 ; 1 ; ; 16 ; 20 ; 23 ; 16 ; 8 ; 12 ; 16 ; 20 ; 5 ; 5 
Atletico Mg;Ponte Preta;2013;8; 4 ; ; 50% ; 50% ; 6 ; 6 ; 6 ; 6 ;;; ; 2 ; 2 ; 7 ; 2 ; 7 ; 64 ; 54 ; 39 ; 30 ; 4 ; 1 ;;;;; 2 ; 3 ;;; 22 ; 17 ; 18 ; 26 ; 9 ; 7 ; 20 ; 28 ; 1 ; 7 
Fluminense;Vasco;2013;8; 1 ; 3 ; 43% ; 57% ;;; 4 ; 3 ; 1 ; 3 ; 2 ; ;;; 7 ; 6 ; 41 ; 44 ; 29 ; 27 ; 1 ; 4 ;;; 1 ; ; 2 ; 4 ; 1 ; ; 15 ; 13 ; 17 ; 16 ; 9 ; 8 ; 18 ; 16 ; 9 ; 6 
Santos;Coritiba;2013;8; 2 ; 2 ; 45% ; 55% ;;; 7 ; 4 ; 1 ; 2 ; 2 ; 1 ;;; 9 ; 5 ; 52 ; 48 ; 30 ; 35 ; 4 ; 2 ;;;;; ; 1 ;;; 15 ; 17 ; 19 ; 19 ; 11 ; 12 ; 19 ; 11 ; 4 ; 3 
