Gremio;Atletico Mg;2014;2; 2 ; 1 ; 41% ; 59% ; 7 ; 5 ;;;;; 1 ; 1 ; 5 ; 8 ;;; 64 ; 72 ; 33 ; 45 ; 1 ; 2 ;;; 1 ; ; 3 ; 3 ;;; 29 ; 24 ; 26 ; 30 ; 10 ; 8 ; 15 ; 30 ; 4 ; 2 
Figueirense;Bahia;2014;2; ; 2 ; 53% ; 47% ; 3 ; 5 ;;; ; 1 ; 2 ; ; 5 ; 5 ;;; 49 ; 55 ; 27 ; 34 ; 2 ; 2 ;;;;; 3 ; 2 ;;; 22 ; 21 ; 23 ; 24 ; 7 ; 7 ; 26 ; 29 ; 2 ; 3 
Goias;Criciuma;2014;2; 1 ; ; 50% ; 50% ; 2 ; 5 ;;;;; 2 ; ; 6 ; 2 ;;; 62 ; 59 ; 39 ; 26 ; 4 ; 3 ;;;;; ; 1 ;;; 14 ; 23 ; 26 ; 18 ; 6 ; 9 ; 14 ; 14 ; 2 ; 6 
Corinthians;Flamengo;2014;2; 2 ; ; 48% ; 52% ; 1 ; 4 ;;; 1 ; ; 4 ; 2 ; 1 ; 5 ;;; 69 ; 58 ; 39 ; 29 ; 3 ; ;;;;; 2 ; 1 ; ; 1 ; 18 ; 13 ; 13 ; 21 ; 10 ; 6 ; 30 ; 28 ; 3 ; 4 
Cruzeiro;Sao Paulo;2014;2; 1 ; 1 ; 42% ; 58% ; 6 ; 5 ;;;;; 3 ; 1 ; 5 ; 5 ;;; 43 ; 42 ; 20 ; 19 ; ; 3 ;;;;; 2 ; 1 ;;; 22 ; 13 ; 16 ; 22 ; 8 ; 7 ; 13 ; 28 ; 1 ; 2 
Santos;Gremio;2014;3;;; 52% ; 48% ; 4 ; 2 ;;; 1 ; ; 1 ; 3 ; 11 ; 7 ;;; 63 ; 60 ; 44 ; 32 ; 1 ; 1 ;;;;; 1 ; 1 ;;; 14 ; 16 ; 17 ; 15 ; 11 ; 16 ; 20 ; 28 ; 8 ; 3 
Atletico Pr;Cruzeiro;2014;3; 2 ; 3 ; 35% ; 65% ; 2 ; 6 ;;;;; ; 2 ; 1 ; 8 ;;; 51 ; 77 ; 26 ; 43 ; 2 ; ; ; 1 ;;; 3 ; 3 ; 1 ; ; 16 ; 12 ; 12 ; 18 ; 13 ; 3 ; 29 ; 23 ; 3 ; 8 
Fluminense;Vitoria;2014;3; 1 ; 2 ; 64% ; 36% ; 11 ; 5 ;;; 1 ; ; 3 ; 1 ; 5 ; 3 ;;; 61 ; 32 ; 44 ; 24 ; 2 ; 5 ;;;;; 1 ; 1 ;;; 16 ; 12 ; 17 ; 18 ; 10 ; 11 ; 21 ; 20 ; 13 ; 2 
Sao Paulo;Coritiba;2014;3; 2 ; 2 ; 66% ; 34% ; 3 ; 4 ;;; 1 ; ; 1 ; 2 ; 9 ; 3 ;;; 62 ; 34 ; 34 ; 23 ; 4 ; 2 ;;;;; 3 ; 3 ;;; 12 ; 25 ; 27 ; 16 ; 4 ; 11 ; 24 ; 21 ; 8 ; 4 
Flamengo;Palmeiras;2014;3; 4 ; 2 ; 49% ; 51% ; 2 ; 3 ;;;;; 1 ; 1 ; 5 ; 7 ;;; 40 ; 47 ; 25 ; 28 ; 4 ; ;;;;; 2 ; 4 ;;; 21 ; 19 ; 21 ; 26 ; 8 ; 6 ; 12 ; 21 ; 5 ; 6 
Internacional;Sport;2014;3; 2 ; 1 ; 50% ; 50% ; 6 ; 1 ;;;;;;; 1 ; 3 ;;; 67 ; 64 ; 38 ; 23 ;;;;;;; 2 ; 2 ;;; 18 ; 16 ; 16 ; 18 ; 6 ; 8 ; 22 ; 26 ; 9 ; 2 
Bahia;Botafogo;2014;3; 1 ; ; 46% ; 54% ; 3 ; 6 ;;; ; 1 ; ; 7 ; 5 ; 2 ;;; 52 ; 57 ; 26 ; 23 ; 3 ; 2 ;;;;; 4 ; 4 ;;; 13 ; 25 ; 27 ; 16 ; 4 ; 8 ; 21 ; 26 ; 5 ; 3 
Criciuma;Figueirense;2014;3; 1 ; ; 62% ; 38% ; 4 ; 1 ;;;;; 1 ; 1 ; 8 ; 4 ;;; 61 ; 43 ; 38 ; 21 ; 2 ; 1 ;;; ; 1 ; 1 ; 5 ;;; 19 ; 24 ; 25 ; 21 ; 6 ; 10 ; 27 ; 19 ; 4 ; 2 
Atletico Mg;Goias;2014;3; ; 1 ; 61% ; 39% ; 4 ; 5 ;;; 1 ; ; 3 ; 2 ; 9 ; 2 ;;; 67 ; 51 ; 54 ; 30 ; 1 ; 1 ;;;;; 2 ; 1 ;;; 19 ; 13 ; 14 ; 20 ; 7 ; 17 ; 29 ; 22 ; 7 ; 4 
Palmeiras;Goias;2014;4; 2 ; ; 50% ; 50% ; 2 ; 3 ;;;;; 1 ; ; 4 ; 5 ;;; 66 ; 63 ; 28 ; 30 ;;;;;;; 5 ; 3 ;;; 25 ; 15 ; 15 ; 25 ; 11 ; 6 ; 29 ; 35 ; 2 ; 4 
Internacional;Atletico Pr;2014;4; 2 ; 1 ; 58% ; 42% ; 10 ; 4 ;;;;; 1 ; ; 7 ; 2 ;;; 72 ; 61 ; 46 ; 26 ; 8 ; 1 ;;;;; 3 ; 1 ;;; 11 ; 16 ; 17 ; 19 ; 5 ; 12 ; 27 ; 20 ; 8 ; 10 
Chapecoense;Corinthians;2014;3; ; 1 ; 49% ; 51% ; 3 ; 3 ;;;;; ; 2 ; 7 ; 4 ;;; 64 ; 62 ; 33 ; 23 ; 3 ; 2 ;;;;; 3 ; 3 ;;; 20 ; 19 ; 21 ; 23 ; 7 ; 13 ; 26 ; 26 ; 6 ; 7 
Atletico Mg;Cruzeiro;2014;4; 2 ; 1 ; 58% ; 42% ; 4 ; 2 ;;;;; 2 ; 2 ; 6 ; 4 ;;; 56 ; 53 ; 41 ; 32 ; ; 1 ; 1 ; ;;; 5 ; 2 ; ; 1 ; 19 ; 21 ; 22 ; 19 ; 6 ; 11 ; 17 ; 22 ; 7 ; 3 
Botafogo;Criciuma;2014;4; 6 ; ; 46% ; 54% ; 2 ; 2 ;;; 2 ; ; 2 ; 1 ; 4 ; 10 ;;; 42 ; 42 ; 24 ; 28 ; 2 ; 3 ;;;;; 1 ; 5 ;;; 19 ; 13 ; 16 ; 21 ; 12 ; 8 ; 18 ; 25 ; 2 ; 9 
Sao Paulo;Corinthians;2014;4; 1 ; 1 ; 55% ; 45% ; 3 ; 4 ;;;;; 2 ; 1 ; 3 ; 1 ;;; 56 ; 44 ; 38 ; 26 ; 3 ; 3 ;;;;; 3 ; 2 ;;; 16 ; 10 ; 13 ; 19 ; 4 ; 10 ; 23 ; 21 ; 8 ; 1 
Coritiba;Sport;2014;4; ; 1 ; 55% ; 45% ; 4 ; 3 ;;; 2 ; ; ; 1 ; 9 ; 6 ;;; 76 ; 70 ; 55 ; 37 ; 4 ; ;;;;; 3 ; 1 ;;; 13 ; 19 ; 19 ; 17 ; 6 ; 17 ; 27 ; 27 ; 8 ; 2 
Chapecoense;Gremio;2014;4; 1 ; 2 ; 54% ; 46% ; 5 ; 2 ;;; 1 ; ; 3 ; 7 ; 7 ; 4 ;;; 74 ; 61 ; 46 ; 22 ; 2 ; 1 ;;;;; 2 ; 4 ;;; 12 ; 16 ; 17 ; 14 ; 6 ; 10 ; 25 ; 16 ; 8 ; 4 
Fluminense;Flamengo;2014;4; 2 ; ; 42% ; 58% ; 2 ; 2 ;;;;; 1 ; 2 ; 2 ; 5 ;;; 42 ; 38 ; 28 ; 18 ; 4 ; 5 ;;;;; 2 ; 4 ;;; 18 ; 9 ; 16 ; 23 ; 7 ; 8 ; 18 ; 30 ; 4 ; 4 
Bahia;Vitoria;2014;4; 1 ; 1 ; 56% ; 44% ; 4 ; 7 ;;;;; 1 ; 1 ; 10 ; 6 ;;; 61 ; 46 ; 24 ; 21 ; ; 1 ;;;;; 3 ; 3 ; 1 ; 1 ; 22 ; 24 ; 25 ; 22 ; 6 ; 12 ; 22 ; 16 ; 6 ; 3 
Flamengo;Sao Paulo;2014;5; ; 2 ; 53% ; 47% ; 6 ; 5 ;;; ; ; ; 1 ; 7 ; 3 ;;; 63 ; 62 ; 40 ; 37 ; 4 ; 2 ;;;;; 1 ; 1 ;;; 15 ; 12 ; 14 ; 19 ; 6 ; 13 ; 24 ; 27 ; 7 ; 7 
Gremio;Fluminense;2014;5; 1 ; ; 39% ; 61% ; 3 ; 4 ;;;;; ; 1 ; 3 ; ;;; 58 ; 56 ; 27 ; 30 ; 2 ; 3 ;;;;; 2 ; 2 ; ; 1 ; 12 ; 12 ; 15 ; 14 ; 7 ; 10 ; 17 ; 17 ; 7 ; 12 
Goias;Botafogo;2014;5; 2 ; ; 44% ; 56% ; 1 ; 5 ;;;;; 2 ; ; 4 ; 7 ;;; 43 ; 60 ; 23 ; 26 ; 2 ; 1 ;;;;; 3 ; ;;; 19 ; 7 ; 8 ; 21 ; 8 ; 5 ; 13 ; 26 ; 2 ; 4 
Cruzeiro;Coritiba;2014;5; 3 ; 2 ; 59% ; 41% ; 2 ; 2 ;;; 1 ; ; 3 ; 3 ; 7 ; 1 ;;; 49 ; 46 ; 35 ; 24 ; 2 ; 2 ;;;;; 2 ; 1 ;;; 10 ; 11 ; 13 ; 12 ; 5 ; 13 ; 24 ; 27 ; 5 ; 1 
Atletico Pr;Chapecoense;2014;5; 1 ; 1 ; 56% ; 44% ; 4 ; 2 ;;;;; 3 ; 1 ; 5 ; 2 ;;; 75 ; 60 ; 49 ; 33 ; 1 ; 1 ;;;;; 2 ; 2 ;;; 14 ; 16 ; 17 ; 15 ; 7 ; 10 ; 32 ; 23 ; 12 ; 6 
Corinthians;Figueirense;2014;5; ; 1 ; 64% ; 36% ; 3 ; 1 ;;;;; 3 ; ; 10 ; 4 ;;; 71 ; 48 ; 49 ; 25 ; ; 3 ;;;;; 4 ; 3 ;;; 12 ; 25 ; 28 ; 13 ; 6 ; 18 ; 36 ; 13 ; 8 ; 1 
Santos;Atletico Mg;2014;5; 1 ; 2 ; 46% ; 54% ; 4 ; 1 ;;;;; ; 2 ; 4 ; 11 ;;; 37 ; 50 ; 24 ; 30 ; ; 3 ;;;;; 2 ; 3 ;;; 17 ; 14 ; 17 ; 17 ; 13 ; 10 ; 15 ; 19 ; 4 ; 11 
Figueirense;Santos;2014;4; ; 2 ; 42% ; 58% ; 1 ; 5 ;;;;; 1 ; 1 ; ; 7 ;;; 45 ; 64 ; 25 ; 45 ; 2 ; ;;; ; 1 ; 1 ; 1 ; 1 ; ; 8 ; 12 ; 12 ; 11 ; 10 ; 1 ; 15 ; 21 ; 4 ; 2 
Sport;Bahia;2014;5; 1 ; ; 59% ; 41% ; 5 ; 2 ;;;;; 1 ; 1 ; 9 ; 3 ;;; 55 ; 31 ; 30 ; 10 ; 4 ; 1 ;;; ; 2 ; 6 ; 4 ;;; 29 ; 12 ; 13 ; 33 ; 3 ; 12 ; 18 ; 9 ; 8 ; 3 
Criciuma;Chapecoense;2014;6; 1 ; ; 45% ; 55% ; 7 ; ;;;;; ; 1 ; 5 ; 4 ;;; 66 ; 57 ; 38 ; 29 ;;;;;;; 1 ; ;;; 27 ; 16 ; 16 ; 27 ; 6 ; 8 ; 24 ; 30 ; 6 ; 2 
Vitoria;Palmeiras;2014;5; ; 1 ; 48% ; 52% ; 3 ; 2 ;;;;; 5 ; 1 ; 6 ; 5 ;;; 51 ; 42 ; 28 ; 30 ; 2 ; 5 ;;;;;;;;; 16 ; 16 ; 21 ; 18 ; 9 ; 11 ; 24 ; 21 ; 7 ; 6 
Criciuma;Internacional;2014;5;;; 32% ; 68% ; 3 ; 6 ;;;;; 1 ; 2 ; 4 ; 10 ;;; 54 ; 68 ; 29 ; 54 ; 2 ; 1 ;;; 1 ; ; 1 ; 3 ;;; 13 ; 18 ; 19 ; 15 ; 13 ; 3 ; 19 ; 24 ; 3 ; 7 
Cruzeiro;Sport;2014;6; 2 ; ; 49% ; 51% ; 2 ; 3 ;;; 1 ; ; 2 ; 4 ; 6 ; 7 ;;; 60 ; 58 ; 44 ; 44 ; 1 ; 1 ;;;;;;;;; 16 ; 13 ; 14 ; 17 ; 14 ; 8 ; 18 ; 28 ; 5 ; 5 
Flamengo;Bahia;2014;6; 1 ; 1 ; 47% ; 53% ; 1 ; 6 ;;;;; ; 2 ; 2 ; 13 ;;; 56 ; 63 ; 35 ; 49 ; 4 ; 1 ;;;;; 3 ; ;;; 17 ; 16 ; 17 ; 21 ; 18 ; 9 ; 22 ; 16 ; ; 7 
Coritiba;Internacional;2014;6; 1 ; 1 ; 56% ; 44% ; 4 ; 4 ;;;;; ; 1 ; 15 ; 2 ;;; 74 ; 61 ; 52 ; 28 ; ; 1 ; 1 ; ;;; 3 ; 6 ;;; 22 ; 18 ; 19 ; 22 ; 7 ; 19 ; 22 ; 26 ; 7 ; 4 
Corinthians;Atletico Pr;2014;6; 1 ; 1 ; 47% ; 53% ; 3 ; 3 ;;; ; 1 ;;; 5 ; 7 ;;; 44 ; 58 ; 26 ; 39 ; 1 ; 3 ; 1 ; ;;; 1 ; 5 ;;; 9 ; 16 ; 19 ; 10 ; 11 ; 5 ; 28 ; 26 ; 10 ; 2 
Gremio;Botafogo;2014;6; 2 ; 1 ; 51% ; 49% ; 3 ; 1 ;;;;; 2 ; 1 ; 5 ; 2 ;;; 68 ; 57 ; 43 ; 17 ; 1 ; ;;;;; 2 ; 3 ;;; 11 ; 18 ; 19 ; 12 ; 5 ; 15 ; 25 ; 22 ; 6 ; 6 
Palmeiras;Figueirense;2014;6; 1 ; ; 51% ; 49% ; 2 ; 3 ;;;;; 1 ; 1 ; 4 ; 3 ;;; 62 ; 72 ; 26 ; 32 ; ; 2 ;;;;; 2 ; 3 ;;; 24 ; 25 ; 27 ; 24 ; 7 ; 9 ; 14 ; 13 ; 4 ; 7 
Goias;Santos;2014;6; 2 ; 2 ; 45% ; 55% ; 3 ; 2 ;;;;; 2 ; 1 ; 2 ; 5 ;;; 58 ; 63 ; 27 ; 29 ; ; 2 ; ; 1 ;;; 3 ; 2 ;;; 20 ; 12 ; 14 ; 20 ; 8 ; 5 ; 31 ; 14 ; 6 ; 9 
Vitoria;Atletico Mg;2014;6; 2 ; 3 ; 53% ; 47% ; 4 ; 3 ;;;;; 1 ; 2 ; 4 ; 2 ;;; 48 ; 41 ; 33 ; 28 ; 1 ; 5 ;;;;; 2 ; 2 ;;; 20 ; 20 ; 25 ; 21 ; 5 ; 9 ; 21 ; 24 ; 2 ; 8 
Bahia;Fluminense;2014;7; ; 1 ; 53% ; 47% ; 2 ; 4 ;;;;; 2 ; ; 8 ; 3 ;;; 70 ; 52 ; 42 ; 29 ; 4 ; 2 ;;;;; 1 ; ;;; 12 ; 17 ; 19 ; 16 ; 3 ; 10 ; 32 ; 15 ; 10 ; 3 
Sao Paulo;Gremio;2014;7; 1 ; ; 50% ; 50% ; 4 ; 2 ;;;;; ; 2 ; 3 ; 4 ;;; 55 ; 45 ; 33 ; 25 ; 4 ; 5 ;;;;; 4 ; 2 ;;; 17 ; 13 ; 18 ; 21 ; 4 ; 9 ; 23 ; 21 ; 9 ; 5 
Fluminense;Sao Paulo;2014;6; 5 ; 2 ; 52% ; 48% ; 5 ; 1 ;;;;; 1 ; 2 ; 7 ; 5 ;;; 38 ; 35 ; 27 ; 27 ; 1 ; 7 ; ; 1 ;;; 1 ; 4 ;;; 17 ; 20 ; 30 ; 19 ; 7 ; 7 ; 14 ; 18 ; 8 ; 3 
Botafogo;Vitoria;2014;7;;; 51% ; 49% ; 2 ; 4 ;;;;;;; 10 ; 9 ;;;;;;; 2 ; 2 ;;;;;;;;; 15 ; 14 ;;;;;;; 10 ; 4 
Santos;Flamengo;2014;7;;; 42% ; 58% ; 3 ; 2 ;;; ; 2 ; 1 ; 4 ; 6 ; 4 ;;; 40 ; 46 ; 25 ; 19 ; 1 ; 3 ;;;;; 2 ; 3 ; 1 ; ; 11 ; 10 ; 13 ; 12 ; 7 ; 5 ; 22 ; 23 ; 8 ; 2 
Atletico Pr;Coritiba;2014;7; 2 ; ; 47% ; 53% ; 5 ; 8 ;;; 1 ; ; 1 ; ; 4 ; 6 ;;; 77 ; 75 ; 38 ; 41 ; 1 ; 3 ;;;;; 3 ; 5 ;;; 25 ; 25 ; 28 ; 26 ; 12 ; 9 ; 23 ; 36 ; 4 ; 10 
Figueirense;Goias;2014;7; ; 1 ; 56% ; 44% ; 4 ; 2 ;;; 1 ; ; 3 ; ; 8 ; 3 ;;; 68 ; 56 ; 42 ; 30 ; 4 ; 1 ;;;;; 1 ; 2 ;;; 12 ; 24 ; 25 ; 17 ; 7 ; 14 ; 18 ; 30 ; 6 ; 
Sport;Corinthians;2014;7; 1 ; 4 ; 52% ; 48% ; 5 ; 4 ;;;;; 2 ; ; 3 ; 6 ;;; 51 ; 38 ; 22 ; 19 ; 7 ; 1 ; ; 1 ; 1 ; ; 3 ; 1 ; 1 ; ; 18 ; 9 ; 10 ; 25 ; 9 ; 7 ; 17 ; 7 ; 6 ; 2 
Atletico Mg;Criciuma;2014;7;;; 66% ; 34% ; 6 ; 6 ;;; ; 1 ; 3 ; 3 ; 6 ; 3 ;;; 64 ; 46 ; 45 ; 25 ; ; 2 ;;;;; 2 ; 2 ;;; 15 ; 17 ; 19 ; 15 ; 4 ; 11 ; 35 ; 18 ; 7 ; 2 
Internacional;Cruzeiro;2014;7; 1 ; 3 ; 55% ; 45% ; 3 ; 1 ;;; 1 ; ; 1 ; ; 9 ; 4 ;;; 79 ; 68 ; 54 ; 36 ; ; 5 ;;;;; 1 ; 2 ;;; 10 ; 28 ; 33 ; 10 ; 3 ; 20 ; 13 ; 16 ; 5 ; 4 
Goias;Vitoria;2014;8;;; 56% ; 44% ; 6 ; 2 ;;;;; 1 ; 1 ; 5 ; 4 ;;; 68 ; 50 ; 36 ; 26 ; ; 1 ;;;;;;;;; 11 ; 12 ; 13 ; 11 ; 6 ; 12 ; 37 ; 25 ; 7 ; 5 
Criciuma;Coritiba;2014;8;;; 48% ; 52% ; 6 ; 4 ;;;;;;; 3 ; 8 ;;;;;;; ; 1 ;;;;;;;;; 17 ; 21 ;;;;;;; 7 ; 7 
Internacional;Chapecoense;2014;8; 2 ; ; 48% ; 52% ; 2 ; 5 ;;; 1 ; ; 2 ; 1 ; 9 ; 7 ;;; 63 ; 65 ; 34 ; 34 ; ; 4 ;;;;; 2 ; 4 ;;; 17 ; 18 ; 22 ; 17 ; 11 ; 18 ; 19 ; 13 ; 6 ; 1 
Atletico Pr;Sao Paulo;2014;8; 2 ; 2 ; 42% ; 58% ; 2 ; 4 ;;;;; 1 ; 4 ; 10 ; 8 ;;; 42 ; 61 ; 22 ; 34 ; 1 ; 3 ; ; 1 ;;; 2 ; 1 ;;; 14 ; 12 ; 15 ; 15 ; 13 ; 13 ; 27 ; 37 ; 4 ; 9 
Sport;Gremio;2014;8;;; 47% ; 53% ; 8 ; 4 ;;;;; 3 ; 2 ; 14 ; 5 ;;; 46 ; 41 ; 26 ; 18 ; 3 ; 2 ;;;;; 1 ; 2 ;;; 18 ; 11 ; 13 ; 21 ; 6 ; 18 ; 16 ; 15 ; 11 ; 7 
Corinthians;Cruzeiro;2014;8; 1 ; ; 46% ; 54% ; 5 ; 4 ;;; 1 ; ; ; 1 ; 4 ; 4 ;;; 50 ; 57 ; 30 ; 29 ; 4 ; 1 ;;;;; 2 ; ;;; 14 ; 14 ; 15 ; 18 ; 10 ; 8 ; 23 ; 16 ; 4 ; 2 
Palmeiras;Botafogo;2014;8; ; 2 ; 61% ; 39% ; 8 ; 1 ;;;;; 1 ; 1 ; 11 ; 3 ;;; 65 ; 62 ; 39 ; 28 ; 3 ; 2 ;;; 1 ; ; 1 ; 3 ;;; 17 ; 12 ; 14 ; 20 ; 5 ; 16 ; 31 ; 18 ; 6 ; 4 
Chapecoense;Palmeiras;2014;7; 2 ; ; 47% ; 53% ; 7 ; 8 ;;; 1 ; ; 2 ; 2 ; 9 ; 3 ;;; 66 ; 62 ; 34 ; 24 ;;;;;;; 2 ; 2 ;;; 26 ; 17 ; 17 ; 26 ; 7 ; 12 ; 27 ; 21 ; 6 ; 5 
Coritiba;Goias;2014;9; 3 ; ; 46% ; 54% ; 4 ; 5 ;;; ; 1 ; ; 1 ; 2 ; ;;; 76 ; 69 ; 37 ; 40 ; 1 ; 1 ;;;;; 4 ; 2 ;;; 16 ; 25 ; 26 ; 17 ; 6 ; 4 ; 25 ; 32 ; 1 ; 6 
Flamengo;Figueirense;2014;8; 1 ; 1 ; 66% ; 34% ; 4 ; 4 ;;; ; 1 ; 1 ; 1 ; 9 ; 3 ;;; 55 ; 37 ; 35 ; 18 ; 2 ; 2 ;;;;; ; 1 ;;; 8 ; 16 ; 18 ; 10 ; 4 ; 13 ; 19 ; 16 ; 10 ; 5 
Cruzeiro;Flamengo;2014;9; 3 ; ; 49% ; 51% ; 15 ; 4 ;;;;; ; 1 ; 7 ; 5 ;;; 53 ; 53 ; 32 ; 24 ; ; 1 ;;;;; ; 1 ;;; 16 ; 10 ; 11 ; 16 ; 6 ; 11 ; 17 ; 17 ; 9 ; 4 
Sao Paulo;Atletico Mg;2014;9; 2 ; 1 ; 54% ; 46% ; 3 ; 3 ;;; ; 1 ; 2 ; ; 5 ; 9 ;;; 54 ; 49 ; 30 ; 29 ; 3 ; 4 ;;;;; 3 ; 2 ;;; 20 ; 20 ; 24 ; 23 ; 12 ; 8 ; 21 ; 10 ; 5 ; 6 
Bahia;Santos;2014;8;;; 53% ; 47% ; 1 ; 6 ;;;;;;; 9 ; 5 ;;;;;;; 5 ; 3 ;;;;;;;;; 16 ; 16 ;;;;;;; 2 ; 2 
Vitoria;Sport;2014;9;;; 62% ; 38% ; 2 ; 3 ;;;;;;; 3 ; 3 ;;;;;;; 3 ; 7 ;;;;;;;;; 19 ; 28 ;;;;;;; 15 ; 10 
Atletico Mg;Fluminense;2014;8; 2 ; ; 40% ; 60% ; 3 ; 11 ;;; ; 1 ; ; 2 ; 4 ; 11 ;;; 38 ; 50 ; 24 ; 32 ; 6 ; 1 ;;;;; 7 ; 4 ; ; 1 ; 15 ; 13 ; 14 ; 21 ; 14 ; 5 ; 21 ; 26 ; 3 ; 10 
Chapecoense;Bahia;2014;9; 2 ; 1 ; 55% ; 45% ; 4 ; 3 ;;;;; 4 ; 3 ; 6 ; 5 ;;; 74 ; 65 ; 29 ; 18 ; 1 ; ;;;;; 4 ; 3 ;;; 27 ; 19 ; 19 ; 28 ; 7 ; 7 ; 31 ; 21 ; 3 ; 4 
Fluminense;Internacional;2014;9;;; 49% ; 51% ; 3 ; 6 ;;;;;;; 5 ; 7 ;;;;;;; 3 ; 3 ;;;;;;;;; 15 ; 18 ;;;;;;; 3 ; 5 
