Fortaleza;Atletico Pr;2019;2; 2 ; 1 ; 43% ; 57% ; 3 ; 4 ;;; ; 1 ; 2 ; 1 ; 7 ; 4 ;;; 43 ; 77 ; 32 ; 47 ; 1 ; ;;;;; 3 ; 3 ;;; 12 ; 19 ; 19 ; 11 ; 15 ; 7 ; 18 ; 8 ; 2 ; 7 
Fluminense;Goias;2019;1; ; 1 ; 67% ; 33% ; 3 ; 2 ;;;;;;; 5 ; 4 ;;; 57 ; 34 ; 38 ; 22 ; 1 ; ; 1 ; ;;; 4 ; 1 ;;; 14 ; 9 ; 8 ; 13 ; 7 ; 7 ; 20 ; 13 ; 5 ; 5 
Internacional;Flamengo;2019;2; 2 ; 1 ; 45% ; 55% ; 5 ; 4 ;;; 1 ; ; 3 ; 2 ; 4 ; 1 ;;; 52 ; 51 ; 37 ; 39 ; 1 ; 3 ;;;;; 3 ; 2 ;;; 8 ; 9 ; 8 ; 8 ; 6 ; 8 ; 22 ; 13 ; 4 ; 5 
Corinthians;Chapecoense;2019;2; 1 ; ; 54% ; 46% ; 1 ; 2 ;;; 1 ; ; 4 ; 2 ; 3 ; 7 ;;; 67 ; 57 ; 39 ; 26 ; 1 ; 1 ;;;;; 2 ; 1 ;;; 14 ; 10 ; 10 ; 14 ; 10 ; 9 ; 24 ; 26 ; 7 ; 2 
Flamengo;Cruzeiro;2019;1; 3 ; 1 ; 57% ; 43% ; 3 ; 1 ;;;;; 6 ; ; 7 ; 1 ;;; 56 ; 44 ; 40 ; 20 ; ; 1 ;;; ; 1 ; 4 ; 4 ;;; 13 ; 17 ; 16 ; 12 ; 1 ; 5 ; 23 ; 11 ; 6 ; 2 
Csa;Palmeiras;2019;2; 1 ; 1 ; 45% ; 55% ; 2 ; 5 ;;; 1 ; ; 1 ; 2 ; 3 ; 7 ;;; 74 ; 81 ; 35 ; 49 ; 1 ; 1 ;;;;;;;;; 9 ; 10 ; 11 ; 10 ; 12 ; 2 ; 13 ; 14 ; 3 ; 7 
Vasco;Corinthians;2019;3; 1 ; 1 ; 55% ; 45% ; 3 ; 1 ;;;;; 3 ; 1 ; 5 ; 7 ;;; 43 ; 41 ; 29 ; 23 ;;; 1 ; ;;; 2 ; 1 ;;; 21 ; 8 ; 8 ; 20 ; 8 ; 7 ; 20 ; 18 ; 8 ; 2 
Botafogo;Bahia;2019;2; 3 ; 2 ; 48% ; 52% ; 4 ; 5 ;;;;; ; 2 ; 2 ; 7 ;;; 71 ; 76 ; 60 ; 67 ; ; 4 ;;;;; 3 ; ;;; 11 ; 15 ; 14 ; 9 ; 13 ; 7 ; 19 ; 23 ; 3 ; 6 
Vasco;Atletico Mg;2019;2; 1 ; 2 ; 56% ; 44% ; 3 ; 2 ;;;;; 2 ; 5 ; 11 ; 4 ;;; 81 ; 69 ; 68 ; 51 ; ; 1 ;;;;;;;;; 12 ; 9 ; 7 ; 9 ; 6 ; 12 ; 21 ; 12 ; 8 ; 4 
Palmeiras;Internacional;2019;3; 1 ; ; 37% ; 63% ; 5 ; 2 ;;;;; ; 1 ; 4 ; 5 ;;; 63 ; 64 ; 33 ; 40 ;;;;;;; 2 ; 5 ;;; 15 ; 18 ; 17 ; 13 ; 7 ; 6 ; 23 ; 28 ; 4 ; 5 
Santos;Fluminense;2019;2; 2 ; 1 ; 49% ; 51% ; 7 ; 5 ;;; 1 ; ;;; 8 ; 4 ;;; 69 ; 58 ; 53 ; 32 ; 1 ; 3 ;;;;; 3 ; 2 ;;; 25 ; 14 ; 13 ; 23 ; 4 ; 13 ; 26 ; 14 ; 6 ; 1 
Goias;Sao Paulo;2019;2; 1 ; 2 ; 47% ; 53% ; 1 ; 3 ;;;;; 4 ; 1 ; 6 ; 7 ;;; 67 ; 62 ; 40 ; 34 ; ; 1 ;;;;; 3 ; 2 ; ; 1 ; 15 ; 12 ; 12 ; 15 ; 7 ; 11 ; 21 ; 18 ; 5 ; 10 
Ceara;Atletico Mg;2019;3; 1 ; 2 ; 49% ; 51% ; 1 ; 4 ;;; 1 ; ; 2 ; 2 ; 5 ; 6 ;;; 74 ; 40 ; 50 ; 27 ; 1 ; 1 ;;;;; ; 1 ;;; 12 ; 7 ; 6 ; 11 ; 8 ; 5 ; 18 ; 17 ; 6 ; 4 
Botafogo;Fortaleza;2019;3; 1 ; ; 51% ; 49% ; 2 ; 3 ;;; ; 1 ; ; 3 ; 5 ; 7 ;;; 65 ; 61 ; 49 ; 50 ; ; 1 ;;;;; ; 2 ;;; 10 ; 16 ; 16 ; 10 ; 7 ; 6 ; 15 ; 13 ; 7 ; 4 
Cruzeiro;Goias;2019;3; 2 ; 1 ; 56% ; 44% ; 6 ; 2 ;;;;; 4 ; 2 ; 9 ; 7 ;;; 65 ; 43 ; 46 ; 26 ; 1 ; 1 ;;; ; 1 ; 1 ; 1 ;;; 14 ; 10 ; 9 ; 14 ; 10 ; 13 ; 14 ; 9 ; 5 ; 4 
Bahia;Avai;2019;3; 1 ; ; 57% ; 43% ; 9 ; 1 ;;;;; 3 ; ; 6 ; 5 ;;; 60 ; 45 ; 41 ; 18 ; ; 1 ;;;;; 1 ; 2 ;;; 27 ; 15 ; 15 ; 26 ; 10 ; 12 ; 20 ; 31 ; 9 ; 1 
Sao Paulo;Flamengo;2019;3; 1 ; 1 ; 66% ; 34% ; 9 ; 1 ;;; 1 ; 1 ; 1 ; 2 ; 6 ; 2 ;;; 70 ; 51 ; 48 ; 28 ; ; 2 ;;;;; 1 ; 7 ;;; 16 ; 15 ; 14 ; 15 ; 4 ; 13 ; 20 ; 17 ; 6 ; 2 
Chapecoense;Atletico Pr;2019;3; 1 ; 1 ; 52% ; 48% ; 2 ; 6 ;;; 1 ; ; 2 ; 2 ; 7 ; 7 ;;; 69 ; 60 ; 44 ; 35 ; 1 ; 2 ;;;;; 1 ; 3 ;;; 16 ; 17 ; 17 ; 14 ; 12 ; 10 ; 11 ; 18 ; 8 ; 3 
Gremio;Fluminense;2019;3; 4 ; 5 ; 48% ; 52% ; 3 ; 6 ;;;;; 1 ; ; 6 ; 3 ;;; 63 ; 52 ; 49 ; 39 ;;; ; 1 ;;; 2 ; 1 ;;; 8 ; 10 ; 7 ; 8 ; 5 ; 7 ; 17 ; 13 ; 8 ; 8 
Csa;Santos;2019;3;;; 35% ; 65% ; 5 ; 10 ;;; ; 1 ; 1 ; 1 ; 6 ; 7 ;;; 71 ; 88 ; 34 ; 58 ; 1 ; 1 ;;;;; 1 ; 4 ;;; 11 ; 13 ; 12 ; 11 ; 11 ; 6 ; 12 ; 17 ; 2 ; 12 
Corinthians;Gremio;2019;4;;; 46% ; 54% ; 5 ; 2 ;;; ; 1 ; 3 ; 2 ; 2 ; 2 ;;; 75 ; 75 ; 29 ; 36 ; ; 1 ; ; ;;; 2 ; 4 ;;; 13 ; 19 ; 18 ; 10 ; 7 ; 8 ; 17 ; 14 ; 3 ; 2 
Goias;Ceara;2019;4; 2 ; 1 ; 40% ; 60% ; 5 ; 3 ;;; ; 1 ; ; 1 ; 4 ; 6 ;;; 58 ; 76 ; 35 ; 49 ; 2 ; 2 ;;;;; 2 ; 2 ;;; 20 ; 12 ; 11 ; 17 ; 7 ; 7 ; 25 ; 29 ; 2 ; 7 
Flamengo;Chapecoense;2019;4; 2 ; 1 ; 54% ; 46% ; 4 ; 5 ;;;;; 4 ; 2 ; 5 ; 9 ;;; 46 ; 45 ; 34 ; 28 ; 1 ; 1 ; 1 ; ;;; 2 ; 3 ;;; 18 ; 9 ; 9 ; 17 ; 11 ; 7 ; 18 ; 11 ; 7 ; 4 
Internacional;Cruzeiro;2019;4; 3 ; 1 ; 56% ; 44% ; 3 ; 8 ;;; 3 ; ; 1 ; 2 ; 4 ; 4 ;;; 57 ; 51 ; 45 ; 41 ;;; 1 ; ;;;;; ; 1 ; 10 ; 14 ; 12 ; 9 ; 5 ; 9 ; 15 ; 19 ; 4 ; 3 
Santos;Vasco;2019;4; 3 ; ; 58% ; 42% ; 8 ; 7 ;;; 3 ; ; 1 ; 2 ; 9 ; 6 ;;; 75 ; 59 ; 51 ; 40 ; 1 ; 5 ;;; ; 1 ; 2 ; 3 ;;; 18 ; 11 ; 8 ; 17 ; 5 ; 16 ; 24 ; 18 ; 8 ; 5 
Fortaleza;Sao Paulo;2019;4; ; 1 ; 52% ; 48% ; 3 ; 1 ;;;;; 3 ; 2 ; 6 ; 5 ;;; 58 ; 59 ; 32 ; 34 ; 2 ; ;;;;; 2 ; 2 ;;; 12 ; 14 ; 13 ; 11 ; 5 ; 8 ; 20 ; 18 ; 6 ; 4 
Atletico Mg;Palmeiras;2019;4; ; 2 ; 60% ; 40% ; 3 ; 4 ;;;;; ; 1 ; 4 ; 7 ;;; 63 ; 55 ; 41 ; 34 ; ; 1 ;;;;; 1 ; 3 ;;; 18 ; 19 ; 19 ; 17 ; 9 ; 11 ; 20 ; 15 ; 8 ; 3 
Fluminense;Botafogo;2019;4; ; 1 ; 56% ; 44% ; 6 ; 2 ;;; 2 ; ; 3 ; 1 ; 12 ; 4 ;;; 58 ; 36 ; 49 ; 29 ; 4 ; 4 ;;;;; 3 ; 5 ;;; 16 ; 12 ; 10 ; 14 ; 8 ; 14 ; 18 ; 10 ; 8 ; 3 
Fluminense;Cruzeiro;2019;5; 4 ; 1 ; 55% ; 45% ; 8 ; 1 ;;;;; 5 ; ; 3 ; 2 ;;; 69 ; 64 ; 41 ; 27 ; 1 ; 1 ;;;;; 3 ; 2 ;;; 20 ; 12 ; 10 ; 20 ; 1 ; 5 ; 21 ; 11 ; 10 ; 2 
Avai;Csa;2019;4;;; 65% ; 35% ; 4 ; 1 ;;;;; 9 ; 1 ; 4 ; 3 ;;; 74 ; 55 ; 53 ; 31 ; 4 ; ;;;;; 1 ; 2 ;;; 14 ; 18 ; 18 ; 12 ; 7 ; 9 ; 23 ; 15 ; 6 ; 
Atletico Pr;Bahia;2019;4; 1 ; ; 59% ; 41% ; 8 ; 4 ;;;;; 3 ; 3 ; 6 ; 4 ;;; 62 ; 48 ; 40 ; 30 ; 3 ; 2 ;;;;; 2 ; 3 ;;; 13 ; 14 ; 14 ; 13 ; 6 ; 6 ; 19 ; 15 ; 8 ; 6 
Atletico Mg;Flamengo;2019;5; 2 ; 1 ; 33% ; 67% ; 3 ; 6 ;;;;; 2 ; ; 4 ; 7 ;;; 49 ; 66 ; 36 ; 48 ;;;;;;; 3 ; 1 ; 1 ; ; 11 ; 8 ; 6 ; 10 ; 12 ; 7 ; 27 ; 24 ; 2 ; 18 
Sao Paulo;Bahia;2019;5;;; 59% ; 41% ; 3 ; 2 ;;; 1 ; ; 3 ; 1 ; 3 ; 10 ;;; 77 ; 68 ; 49 ; 28 ; 3 ; 1 ;;;;; 1 ; 3 ; 1 ; ; 9 ; 19 ; 18 ; 9 ; 11 ; 8 ; 15 ; 18 ; 4 ; 6 
Palmeiras;Santos;2019;5; 4 ; ; 41% ; 59% ; 4 ; 5 ;;; 1 ; 1 ; 3 ; 1 ; 3 ; 3 ;;; 65 ; 67 ; 27 ; 34 ; ; 1 ;;;;; 2 ; 4 ;;; 23 ; 19 ; 19 ; 21 ; 6 ; 4 ; 23 ; 25 ; 5 ; 5 
Internacional;Csa;2019;5; 2 ; ; 61% ; 39% ; 8 ; 5 ;;; ; 1 ; 2 ; 1 ; 4 ; 4 ;;; 71 ; 44 ; 60 ; 33 ; 4 ; 2 ;;;;; 2 ; 3 ;;; 11 ; 9 ; 8 ; 11 ; 5 ; 7 ; 17 ; 16 ; 4 ; 3 
Goias;Botafogo;2019;5; 1 ; ; 41% ; 59% ; 6 ; 2 ;;; 1 ; ; 1 ; 2 ; 10 ; 2 ;;; 56 ; 51 ; 46 ; 26 ; 7 ; ;;;;; 1 ; 3 ;;; 18 ; 14 ; 14 ; 18 ; 4 ; 15 ; 16 ; 14 ; 9 ; 3 
Atletico Pr;Corinthians;2019;5; ; 2 ; 61% ; 39% ; 3 ; ;;;;; 6 ; ; 9 ; 2 ;;; 62 ; 51 ; 46 ; 24 ; 3 ; 1 ;;;;; 1 ; 4 ;;; 16 ; 12 ; 10 ; 16 ; 3 ; 14 ; 23 ; 17 ; 11 ; 3 
Ceara;Gremio;2019;5; 2 ; 1 ; 36.2% ; 63.8% ;;;;;;;;;;;;;;;;; 2 ; 1 ;;;;; 3 ; 6 ;;; 14 ; 16 ; 16 ; 13 ; 9 ; 4 ; 13 ; 25 ; 2 ; 7 
Vasco;Avai;2019;5; 1 ; 1 ; 49% ; 51% ; 1 ; 6 ;;;;; 1 ; 1 ; 5 ; 4 ;;; 40 ; 41 ; 24 ; 29 ; 3 ; 3 ;;;;; 1 ; 2 ;;; 16 ; 14 ; 14 ; 15 ; 10 ; 7 ; 21 ; 30 ; 5 ; 10 
Botafogo;Palmeiras;2019;6; ; 1 ; 62.2% ; 37.8% ;;;;;;;;;;;;;;;;; ; 6 ;;;;; 10 ; ;;; 13 ; 19 ; 19 ; 13 ; 15 ; 5 ; 16 ; 19 ; ; 8 
Gremio;Atletico Mg;2019;6; 1 ; ; 56% ; 44% ; 8 ; 6 ;;;;; 3 ; 2 ; 9 ; 1 ;;; 61 ; 42 ; 53 ; 32 ;;; 1 ; ;;; 1 ; 4 ;;; 10 ; 14 ; 13 ; 10 ; 3 ; 13 ; 18 ; 27 ; 13 ; 4 
Chapecoense;Fortaleza;2019;5; 1 ; 3 ; 54% ; 46% ; 3 ; 5 ;;; 1 ; ; 2 ; 2 ; 11 ; 1 ;;; 77 ; 69 ; 45 ; 31 ; ; 2 ;;;;; 1 ; 1 ;;; 16 ; 12 ; 10 ; 16 ; 6 ; 11 ; 19 ; 33 ; 9 ; 4 
Cruzeiro;Chapecoense;2019;6; 1 ; 2 ; 60% ; 40% ; 2 ; 2 ;;; 2 ; 1 ; 1 ; 1 ; 10 ; 3 ;;; 68 ; 44 ; 42 ; 22 ; 1 ; ;;;;; 1 ; 3 ;;; 13 ; 11 ; 11 ; 12 ; 4 ; 12 ; 16 ; 20 ; 8 ; 2 
Avai;Ceara;2019;6; 1 ; 2 ; 48% ; 52% ; 4 ; 1 ;;; 1 ; ; ; 1 ; 5 ; 2 ;;; 65 ; 56 ; 38 ; 26 ; 2 ; 1 ;;;;; 4 ; 3 ;;; 21 ; 15 ; 13 ; 20 ; 8 ; 9 ; 29 ; 32 ; 3 ; 
Fortaleza;Vasco;2019;6; 1 ; 1 ; 61.1% ; 38.9% ;;;;;;;;;;;;;;;;;;;;;;; 1 ; 2 ;;; 9 ; 12 ; 10 ; 9 ; 10 ; 10 ; 17 ; 11 ; 2 ; 5 
Bahia;Fluminense;2019;6; 3 ; 2 ; 43% ; 57% ; 4 ; 2 ;;;;; 1 ; 1 ; 1 ; 4 ;;; 45 ; 55 ; 23 ; 26 ; ; 2 ; 1 ; 1 ; ; 1 ; 2 ; 2 ;;; 9 ; 10 ; 8 ; 9 ; 6 ; 4 ; 13 ; 19 ; 3 ; 3 
Corinthians;Sao Paulo;2019;6; 1 ; ; 45% ; 55% ; 4 ; 4 ;;;;; 2 ; 2 ; 4 ; 5 ;;; 48 ; 52 ; 29 ; 40 ; 1 ; 3 ;;;;; 3 ; 4 ; ; ; 16 ; 14 ; 14 ; 14 ; 10 ; 8 ; 30 ; 32 ; 3 ; 4 
Flamengo;Atletico Pr;2019;6; 3 ; 2 ; 59% ; 41% ; 1 ; 3 ;;;;; ; 4 ; 8 ; 3 ;;; 49 ; 47 ; 34 ; 33 ; 2 ; ; 1 ; 1 ;;; 4 ; 3 ;;; 16 ; 21 ; 21 ; 16 ; 8 ; 9 ; 21 ; 20 ; 9 ; 2 
Santos;Internacional;2019;6; ; ; 57% ; 43% ; 4 ; 5 ;;;;; 3 ; 2 ; 3 ; 8 ;;; 63 ; 67 ; 36 ; 44 ; ; 3 ;;;;; 5 ; 5 ;;; 19 ; 19 ; 18 ; 18 ; 8 ; 4 ; 24 ; 22 ; 7 ; 4 
Ceara;Santos;2019;7; ; 1 ; 47% ; 53% ; 2 ; 2 ;;; 1 ; ; 1 ; ; 7 ; 7 ;;; 56 ; 52 ; 36 ; 34 ; ; 2 ;;;;; 2 ; 1 ;;; 14 ; 22 ; 21 ; 14 ; 10 ; 8 ; 18 ; 21 ; 2 ; 
Bahia;Gremio;2019;7; 1 ; ; 54% ; 46% ; 4 ; 1 ;;;;; 2 ; ; 6 ; 2 ;;; 50 ; 49 ; 32 ; 20 ; ; 5 ; 1 ; ;;; 1 ; 2 ;;; 8 ; 10 ; 8 ; 8 ; 6 ; 8 ; 32 ; 13 ; 10 ; 4 
Sao Paulo;Cruzeiro;2019;7; 1 ; 1 ; 47% ; 53% ; 3 ; 4 ;;;;; 3 ; 2 ; 4 ; 6 ;;; 74 ; 83 ; 35 ; 42 ; ; 4 ;;;;; 2 ; 3 ; 1 ; ; 15 ; 12 ; 10 ; 14 ; 6 ; 6 ; 21 ; 14 ; 5 ; 9 
Flamengo;Fortaleza;2019;7; 2 ; ; 58% ; 42% ; 6 ; 4 ;;; 1 ; ; 1 ; 4 ; 10 ; 2 ;;; 64 ; 37 ; 38 ; 22 ; 2 ; 1 ;;;;; 1 ; ;;; 16 ; 6 ; 6 ; 15 ; 6 ; 9 ; 13 ; 22 ; 8 ; 2 
Botafogo;Vasco;2019;7; 1 ; ; 51% ; 49% ; 1 ; 4 ;;; ; 1 ; ; 4 ; 4 ; 9 ;;; 72 ; 66 ; 55 ; 58 ; 1 ; 1 ;;;;; 2 ; 3 ;;; 15 ; 16 ; 14 ; 15 ; 9 ; 10 ; 18 ; 20 ; 4 ; 9 
Atletico Pr;Fluminense;2019;7; 3 ; ; 51% ; 49% ; 4 ; 2 ;;; 1 ; ; 1 ; ; 4 ; 7 ;;; 64 ; 56 ; 43 ; 27 ; 1 ; ;;; ; 1 ; 1 ; 3 ;;; 20 ; 17 ; 15 ; 18 ; 7 ; 9 ; 15 ; 21 ; 6 ; 4 
Chapecoense;Palmeiras;2019;7; 1 ; 2 ; 51% ; 49% ; 4 ; 4 ;;;;; 2 ; 3 ; 7 ; 5 ;;; 73 ; 74 ; 34 ; 35 ; 1 ; ; 1 ; ;;; 2 ; 5 ;;; 14 ; 21 ; 20 ; 14 ; 7 ; 11 ; 23 ; 26 ; 3 ; 5 
Atletico Mg;Csa;2019;7; 4 ; ; 64% ; 36% ; 4 ; ;;; 2 ; ; 4 ; 5 ; 14 ; 5 ;;; 60 ; 44 ; 40 ; 26 ; 2 ; ; 1 ; ;;; ; 3 ;;; 2 ; 11 ; 10 ; 2 ; 7 ; 20 ; 19 ; 12 ; 11 ; 2 
Palmeiras;Atletico Pr;2019;8; 1 ; ; 51% ; 49% ; 4 ; 3 ;;;;; 1 ; 1 ; 12 ; 1 ;;; 61 ; 50 ; 41 ; 24 ; 1 ; 1 ; 1 ; ;;; 2 ; 4 ; ; ; 16 ; 29 ; 29 ; 15 ; 2 ; 14 ; 20 ; 15 ; 7 ; 7 
Corinthians;Goias;2019;7; 2 ; ; 65% ; 35% ; 4 ; 2 ;;; ; 2 ; 6 ; 3 ; 8 ; 5 ;;; 61 ; 43 ; 37 ; 25 ; ; 4 ; 1 ; ;;; 1 ; 2 ; ; 1 ; 13 ; 11 ; 9 ; 13 ; 6 ; 11 ; 21 ; 13 ; 6 ; 5 
Vasco;Internacional;2019;8; 2 ; 1 ; 36% ; 64% ; 2 ; 5 ;;;;; 4 ; 3 ; 3 ; 6 ;;; 41 ; 61 ; 20 ; 38 ; ; 5 ;;;;; ; 2 ;;; 13 ; 16 ; 16 ; 11 ; 8 ; 4 ; 16 ; 19 ; ; 10 
Gremio;Fortaleza;2019;8; 1 ; ; 66% ; 34% ; 5 ; 2 ;;;;; ; 1 ; 8 ; 1 ;;; 81 ; 68 ; 66 ; 30 ; 3 ; ;;;;; 1 ; 4 ; ; 1 ; 7 ; 7 ; 7 ; 7 ; 2 ; 12 ; 25 ; 15 ; 10 ; 1 
Internacional;Avai;2019;7; 2 ; ; 58% ; 42% ; 5 ; 3 ;;;;; ; 6 ; 3 ; 4 ;;; 66 ; 54 ; 46 ; 42 ; 3 ; 1 ;;;;;;;;; 11 ; 12 ; 9 ; 11 ; 4 ; 8 ; 20 ; 19 ; 5 ; 7 
Fluminense;Flamengo;2019;8;;; 57% ; 43% ; 6 ; 2 ;;; ; 1 ; 2 ; 1 ; 8 ; 5 ;;; 59 ; 65 ; 36 ; 42 ; 1 ; ;;;;; 2 ; 3 ;;; 14 ; 17 ; 16 ; 14 ; 8 ; 10 ; 18 ; 20 ; 5 ; 2 
Avai;Sao Paulo;2019;8;;; 40% ; 60% ; 2 ; 1 ;;;;; 5 ; ; 3 ; 8 ;;; 62 ; 70 ; 42 ; 47 ; 1 ; 1 ;;;;; 5 ; 2 ;;; 17 ; 17 ; 14 ; 16 ; 10 ; 6 ; 19 ; 30 ; 4 ; 10 
Cruzeiro;Corinthians;2019;8;;; 45% ; 55% ; 8 ; 3 ;;; 1 ; ; 4 ; 1 ; 10 ; 2 ;;; 52 ; 53 ; 39 ; 27 ; 2 ; 1 ;;;;; 1 ; 1 ;;; 12 ; 13 ; 12 ; 11 ; 5 ; 10 ; 18 ; 22 ; 11 ; 5 
Ceara;Bahia;2019;8;;; 62.7% ; 37.3% ;;;;;;;;;;;;;;;;; 1 ; 3 ;;;;; 2 ; 2 ;;; 12 ; 10 ; 10 ; 12 ; 10 ; 15 ; 33 ; 25 ; 9 ; 1 
Santos;Atletico Mg;2019;8; 3 ; 1 ; 54% ; 46% ; 5 ; 4 ;;; 2 ; ; 5 ; 2 ; 10 ; 5 ;;; 68 ; 51 ; 45 ; 33 ; 1 ; 1 ; 1 ; ;;; 1 ; 2 ;;; 12 ; 14 ; 13 ; 11 ; 5 ; 13 ; 16 ; 23 ; 4 ; 5 
Csa;Botafogo;2019;8; 1 ; 2 ; 47% ; 53% ; 9 ; 6 ;;; ; 1 ; 4 ; 1 ; 10 ; 5 ;;; 78 ; 85 ; 46 ; 43 ; 3 ; ;;;;; 2 ; 1 ;;; 20 ; 10 ; 10 ; 20 ; 8 ; 12 ; 12 ; 17 ; 8 ; 2 
Csa;Goias;2019;6; 1 ; ; 45% ; 55% ; 4 ; 5 ;;;;; 7 ; 3 ; 6 ; 6 ;;; 84 ; 95 ; 38 ; 46 ; 1 ; ;;;;; 3 ; 1 ;;; 19 ; 10 ; 10 ; 19 ; 11 ; 11 ; 16 ; 31 ; 3 ; 9 
Vasco;Ceara;2019;9; 1 ; ; 55% ; 45% ; 8 ; 2 ;;;;; 5 ; 1 ; 4 ; 3 ;;; 68 ; 47 ; 42 ; 27 ; 2 ; 3 ;;;;; ; 2 ;;; 14 ; 15 ; 14 ; 14 ; 5 ; 6 ; 23 ; 19 ; 5 ; 1 
Csa;Flamengo;2019;9; ; 2 ; 33% ; 67% ; 2 ; 8 ;;;;; 2 ; 3 ; 2 ; 11 ;;; 49 ; 60 ; 27 ; 52 ; 1 ; 2 ;;;;; 3 ; 1 ;;; 13 ; 10 ; 10 ; 11 ; 20 ; 3 ; 14 ; 17 ; 3 ; 12 
Internacional;Bahia;2019;9; 3 ; 1 ; 47% ; 53% ; 6 ; 3 ;;;;; ; 3 ; 3 ; 10 ;;; 51 ; 55 ; 38 ; 42 ;;;;;;; 1 ; 1 ;;; 11 ; 7 ; 7 ; 9 ; 10 ; 7 ; 15 ; 24 ; 3 ; 3 
Santos;Corinthians;2019;9; 1 ; ; 52% ; 48% ; 7 ; ;;; 1 ; ; 5 ; ; 6 ; 2 ;;; 67 ; 59 ; 47 ; 40 ; 2 ; 1 ;;;;; 4 ; 4 ;;; 16 ; 13 ; 13 ; 16 ; 1 ; 10 ; 22 ; 31 ; 2 ; 3 
Botafogo;Gremio;2019;9; ; 1 ; 46% ; 54% ; 3 ; 4 ;;;;; 1 ; 4 ; 3 ; 3 ;;; 64 ; 70 ; 49 ; 58 ; 1 ; 4 ;;;;; 1 ; 2 ;;; 9 ; 11 ; 10 ; 9 ; 6 ; 4 ; 17 ; 16 ; 4 ; 7 
Fortaleza;Cruzeiro;2019;9; 2 ; 1 ; 52% ; 48% ; 1 ; 3 ;;; 1 ; ; 3 ; ; 3 ; 4 ;;; 51 ; 48 ; 37 ; 30 ; 1 ; 2 ;;; 1 ; ; 1 ; 6 ;;; 10 ; 15 ; 15 ; 10 ; 8 ; 6 ; 10 ; 18 ; 6 ; 5 
