Sao Paulo;Avai;2017;2; 2 ; ; 52% ; 48% ; 3 ; 1 ;;;;; 3 ; 1 ; 4 ; 6 ;;; 66 ; 62 ; 41 ; 44 ; 1 ; 2 ;;;;; 1 ; 2 ;;; 17 ; 10 ; 12 ; 18 ; 15 ; 7 ; 19 ; 39 ; 5 ; 6 
Avai;Vitoria;2017;1;;; 40% ; 60% ; 3 ; 1 ;;; ; 2 ; 2 ; 2 ; 9 ; 7 ;;; 60 ; 60 ; 34 ; 33 ; 2 ; 2 ;;;;; ; 2 ;;; 6 ; 15 ; 17 ; 8 ; 8 ; 13 ; 20 ; 24 ; 7 ; 4 
Gremio;Botafogo;2017;1; 2 ; ; 52% ; 48% ; 7 ; 4 ;;; ; 1 ;;; 6 ; 3 ;;; 64 ; 58 ; 40 ; 33 ; 1 ; 1 ;;;;; 1 ; 5 ;;; 13 ; 19 ; 20 ; 14 ; 6 ; 9 ; 17 ; 15 ; 6 ; 4 
Atletico Mg;Fluminense;2017;2; 1 ; 2 ; 58% ; 42% ; 2 ; 3 ;;;;; 1 ; 1 ; 14 ; 7 ;;; 67 ; 62 ; 53 ; 47 ; 3 ; 4 ; ; 1 ;;; ; 6 ;;; 17 ; 23 ; 27 ; 20 ; 6 ; 14 ; 24 ; 18 ; 12 ; 5 
Vitoria;Coritiba;2017;3; ; 1 ; 51% ; 49% ; 5 ; 6 ;;; ; 1 ; 1 ; 1 ; 7 ; 5 ;;; 69 ; 54 ; 43 ; 38 ; 5 ; 3 ;;;;; 3 ; 3 ;;; 20 ; 15 ; 18 ; 25 ; 9 ; 8 ; 22 ; 20 ; 9 ; 6 
Atletico Mg;Ponte Preta;2017;3; 2 ; 2 ; 64% ; 36% ; 5 ; 4 ;;;;; 1 ; 1 ; 3 ; 7 ;;; 78 ; 44 ; 61 ; 32 ; 2 ; 1 ;;;;; 2 ; 2 ;;; 15 ; 14 ; 15 ; 17 ; 8 ; 5 ; 19 ; 14 ; 6 ; 6 
Atletico Go;Corinthians;2017;3; ; 1 ; 51% ; 49% ; 5 ; 7 ;;;;; 3 ; ; 7 ; 4 ;;; 82 ; 66 ; 48 ; 33 ; 5 ; 6 ;;;;; 2 ; ;;; 23 ; 10 ; 16 ; 28 ; 5 ; 10 ; 21 ; 25 ; 5 ; 9 
Vasco;Fluminense;2017;3; 3 ; 2 ; 43% ; 57% ; 4 ; 4 ;;; ; 1 ; 2 ; 1 ; 8 ; 3 ;;; 47 ; 41 ; 32 ; 25 ; 2 ; 1 ; ; 2 ;;; 2 ; 3 ;;; 6 ; 11 ; 12 ; 8 ; 10 ; 8 ; 27 ; 20 ; 3 ; 7 
Sport;Gremio;2017;3; 4 ; 3 ; 60% ; 40% ; 7 ; 2 ;;;;; 1 ; 1 ; 6 ; 4 ;;; 60 ; 51 ; 41 ; 26 ; 1 ; 2 ; ; 1 ; 1 ; ; 3 ; 1 ;;; 20 ; 13 ; 15 ; 21 ; 7 ; 7 ; 17 ; 21 ; 12 ; 6 
Sao Paulo;Palmeiras;2017;3; 2 ; ; 42% ; 58% ; 3 ; 1 ;;;;; 2 ; 3 ; 3 ; 6 ;;; 52 ; 52 ; 36 ; 39 ; 1 ; 2 ; ; 1 ;;; 2 ; 1 ;;; 12 ; 16 ; 18 ; 13 ; 12 ; 4 ; 10 ; 18 ; 9 ; 3 
Santos;Cruzeiro;2017;3; ; 1 ; 50% ; 50% ; 1 ; 2 ;;;;; 4 ; 5 ; 4 ; 7 ;;; 42 ; 44 ; 31 ; 35 ; 1 ; ;;;;; 2 ; 2 ;;; 8 ; 13 ; 13 ; 9 ; 10 ; 8 ; 12 ; 16 ; 9 ; 6 
Atletico Pr;Flamengo;2017;3; 1 ; 1 ; 44% ; 56% ; 5 ; 4 ;;; 2 ; ; 2 ; 1 ; 3 ; 8 ;;; 63 ; 58 ; 44 ; 42 ; 3 ; ;;;;; 1 ; ;;; 9 ; 13 ; 13 ; 12 ; 6 ; 6 ; 28 ; 21 ; 5 ; 5 
Chapecoense;Avai;2017;3; 2 ; ; 55% ; 45% ; 2 ; 4 ;;; 1 ; ; 3 ; 2 ; 8 ; 5 ;;; 76 ; 71 ; 37 ; 33 ; 2 ; ;;; 1 ; 1 ; 2 ; 1 ;;; 16 ; 11 ; 11 ; 18 ; 9 ; 14 ; 15 ; 25 ; 6 ; 
Corinthians;Santos;2017;4; 2 ; ; 50% ; 50% ; 4 ; ;;;;; 3 ; 2 ; 9 ; 4 ;;; 50 ; 33 ; 42 ; 24 ; 2 ; ;;;;; ; 1 ; ; 1 ; 11 ; 8 ; 8 ; 13 ; 9 ; 12 ; 25 ; 22 ; 9 ; 1 
Botafogo;Bahia;2017;3; 1 ; ; 45% ; 55% ; 5 ; 14 ;;;;; 1 ; 2 ; 5 ; 1 ;;; 66 ; 69 ; 41 ; 42 ; ; 1 ;;;;; 1 ; 1 ;;; 21 ; 19 ; 20 ; 21 ; 6 ; 7 ; 21 ; 23 ; 2 ; 11 
Fluminense;Vitoria;2017;4; 2 ; 1 ; 49% ; 51% ; 4 ; 2 ;;; 1 ; ; ; 1 ; 9 ; 3 ;;; 69 ; 68 ; 40 ; 36 ; 5 ; ;;;;; ; 5 ;;; 18 ; 21 ; 21 ; 23 ; 9 ; 10 ; 14 ; 27 ; 5 ; 2 
Flamengo;Botafogo;2017;4;;; 62% ; 38% ; 3 ; 1 ;;; 1 ; ; 1 ; 1 ; 9 ; 2 ;;; 65 ; 55 ; 49 ; 39 ; ; 4 ;;;;; 2 ; 2 ;;; 19 ; 19 ; 23 ; 19 ; 4 ; 11 ; 15 ; 21 ; 11 ; 2 
Avai;Sport;2017;4; 1 ; ; 35% ; 65% ; 1 ; 5 ;;;;; ; 5 ; 6 ; 5 ;;; 47 ; 64 ; 25 ; 44 ; ; 1 ;;;;; 4 ; 4 ;;; 23 ; 24 ; 26 ; 24 ; 9 ; 7 ; 13 ; 27 ; 2 ; 5 
Coritiba;Atletico Pr;2017;4; 1 ; ; 50% ; 50% ; 5 ; 4 ;;;;; 1 ; 3 ; 5 ; 6 ;;; 64 ; 65 ; 31 ; 40 ; 1 ; 6 ;;;;; 3 ; 2 ;;; 16 ; 10 ; 16 ; 17 ; 9 ; 6 ; 12 ; 23 ; 6 ; 6 
Atletico Mg;Avai;2017;5; 1 ; ; 51% ; 49% ; 4 ; 4 ;;;;; 1 ; 2 ; 1 ; 8 ;;; 39 ; 42 ; 23 ; 15 ; 4 ; 4 ;;;;; 3 ; 1 ;;; 20 ; 9 ; 14 ; 24 ; 12 ; 4 ; 20 ; 26 ; 2 ; 10 
Bahia;Atletico Go;2017;4; 3 ; ; 58% ; 42% ; 6 ; 5 ;;;;; 3 ; ; 5 ; 3 ;;; 68 ; 52 ; 34 ; 25 ; 6 ; 4 ;;;;; ; 2 ;;; 20 ; 27 ; 31 ; 26 ; 4 ; 9 ; 18 ; 19 ; 7 ; 4 
Cruzeiro;Chapecoense;2017;4; ; 2 ; 60% ; 40% ; 6 ; 2 ;;; ; 1 ; 2 ; 1 ; 3 ; 3 ;;; 44 ; 38 ; 30 ; 20 ; 2 ; 1 ;;;;; ; 3 ;;; 8 ; 15 ; 17 ; 10 ; 8 ; 6 ; 31 ; 25 ; 4 ; 5 
Ponte Preta;Sao Paulo;2017;4; 1 ; ; 41% ; 59% ; 5 ; 3 ;;;;; 1 ; 1 ; 2 ; 6 ;;; 58 ; 71 ; 30 ; 44 ; 2 ; 3 ;;;;; 2 ; 5 ;;; 13 ; 12 ; 15 ; 15 ; 10 ; 7 ; 16 ; 23 ; 7 ; 6 
Fluminense;Atletico Pr;2017;5; 1 ; 1 ; 50% ; 50% ; 6 ; ;;;;; 2 ; 1 ; 6 ; 5 ;;; 61 ; 51 ; 45 ; 22 ; 1 ; 1 ;;;;; 3 ; 3 ;;; 19 ; 16 ; 17 ; 20 ; 4 ; 10 ; 24 ; 20 ; 10 ; 4 
Gremio;Vasco;2017;4; 2 ; ; 55% ; 45% ; 2 ; ;;;;; 1 ; 1 ; 6 ; 7 ;;; 70 ; 57 ; 37 ; 31 ; 2 ; ; 1 ; ;;; 2 ; 3 ;;; 17 ; 12 ; 12 ; 19 ; 14 ; 7 ; 19 ; 24 ; 6 ; 5 
